,frequency,MA,MT,MAE,DAE
3198,0.00573788381861148,0.28709656366421377,1.78226913460302e-07,-2.574778685553146e-05,0.19040647504356542
3199,0.005748465250360797,0.28704997015425665,1.801933883598294e-07,-2.5740195336913634e-05,0.1903718157198471
3200,0.005759066195697597,0.2870032109601791,1.8218150557798912e-07,-2.573257758479922e-05,0.19033703397286916
3201,0.005769686690607568,0.2869562855163726,1.8419150249019446e-07,-2.5724933515257652e-05,0.19030212939078692
3202,0.0057803267711427665,0.2869091932554731,1.8622361906340694e-07,-2.571726304411022e-05,0.19026710156052337
3203,0.005790986473421721,0.2868619336083568,1.8827809788423916e-07,-2.5709566086990913e-05,0.1902319500677663
3204,0.005801665833629568,0.2868145060041363,1.9035518418737715e-07,-2.5701842559303275e-05,0.19019667449696634
3205,0.0058123648880181854,0.2867669098701561,1.9245512588430776e-07,-2.5694092376222816e-05,0.19016127443133402
3206,0.0058230836729063,0.28671914463198894,1.9457817359234332e-07,-2.5686315452731388e-05,0.1901257494528376
3207,0.005833822224679619,0.2866712097134313,1.9672458066397446e-07,-2.5678511703551683e-05,0.19009009914220032
3208,0.005844580579790941,0.2866231045364996,1.9889460321652237e-07,-2.5670681043226357e-05,0.1900543230788981
3209,0.005855358774760285,0.2865748285214259,2.0108850016211217e-07,-2.566282338605765e-05,0.19001842084115697
3210,0.005866156846175032,0.2865263810866539,2.0330653323799284e-07,-2.5654938646143862e-05,0.18998239200595038
3211,0.005876974830690028,0.286477761648835,2.0554896703714371e-07,-2.5647026737332055e-05,0.18994623614899725
3212,0.0058878127650277235,0.2864289696228235,2.0781606903924168e-07,-2.5639087573286137e-05,0.18990995284475895
3213,0.005898670685978274,0.28638000442167383,2.1010810964194117e-07,-2.563112106742779e-05,0.1898735416664372
3214,0.005909548630399686,0.28633086545663494,2.124253621925013e-07,-2.562312713297812e-05,0.18983700218597166
3215,0.005920446635217945,0.28628155213714734,2.1476810301975361e-07,-2.5615105682911805e-05,0.18980033397403692
3216,0.005931364737427131,0.28623206387083866,2.1713661146639938e-07,-2.5607056629999823e-05,0.1897635366000408
3217,0.005942302974089548,0.2861824000635193,2.1953116992167173e-07,-2.5598979886792084e-05,0.1897266096321214
3218,0.005953261382335837,0.2861325601191785,2.2195206385433706e-07,-2.5590875365615874e-05,0.18968955263714493
3219,0.0059642399993651155,0.28608254343998085,2.2439958184604776e-07,-2.558274297856928e-05,0.1896523651807031
3220,0.00597523886244511,0.28603234942626127,2.2687401562506614e-07,-2.5574582637555016e-05,0.1896150468271109
3221,0.005986258008912271,0.28598197747652154,2.293756601003444e-07,-2.5566394254224027e-05,0.189577597139404
3222,0.0059972974761719035,0.2859314269874262,2.3190481339595738e-07,-2.5558177740017144e-05,0.18954001567933648
3223,0.006008357301698286,0.28588069735379806,2.344617768859279e-07,-2.5549933006162508e-05,0.18950230200737836
3224,0.006019437523034802,0.28582978796861497,2.370468552294032e-07,-2.554165996367369e-05,0.18946445568271322
3225,0.006030538177794083,0.28577869822300495,2.39660356406227e-07,-2.553335852330931e-05,0.18942647626323597
3226,0.006041659303658116,0.28572742750624236,2.423025917528854e-07,-2.5525028595651146e-05,0.18938836330555017
3227,0.006052800938378385,0.2856759752057442,2.449738759988301e-07,-2.5516670091008863e-05,0.18935011636496585
3228,0.006063963119775984,0.2856243407070658,2.4767452730320413e-07,-2.5508282919522754e-05,0.1893117349954973
3229,0.006075145885741749,0.2855725233938968,2.5040486729195526e-07,-2.5499866991080166e-05,0.1892732187498604
3230,0.0060863492742364075,0.28552052264805705,2.5316522109535025e-07,-2.5491422215350386e-05,0.1892345671794703
3231,0.0060975733232906835,0.2854683378494928,2.55955917385883e-07,-2.5482948501800367e-05,0.18919577983443958
3232,0.006108818071005444,0.2854159683762724,2.587772884166059e-07,-2.5474445759638582e-05,0.18915685626357526
3233,0.006120083555551803,0.2853634136045828,2.6162967005983765e-07,-2.546591389787476e-05,0.18911779601437684
3234,0.006131369815171269,0.2853106729087248,2.6451340184633804e-07,-2.5457352825320335e-05,0.18907859863303403
3235,0.0061426768881758876,0.28525774566110973,2.674288270048478e-07,-2.5448762450521475e-05,0.1890392636644242
3236,0.006154004812948346,0.285204631232255,2.703762925020953e-07,-2.5440142681820206e-05,0.18899979065211034
3237,0.006165353627942124,0.28515132899078016,2.7335614908320274e-07,-2.5431493427349504e-05,0.18896017913833846
3238,0.006176723371681602,0.2850978383034034,2.7636875131253557e-07,-2.5422814594991916e-05,0.18892042866403583
3239,0.006188114082762202,0.28504415853493703,2.7941445761498764e-07,-2.541410609243954e-05,0.18888053876880825
3240,0.006199525799850537,0.2849902890482836,2.8249363031772e-07,-2.5405367827145087e-05,0.18884050899093788
3241,0.00621095856168452,0.2849362292044321,2.8560663569232894e-07,-2.5396599706343838e-05,0.18880033886738112
3242,0.006222412407073505,0.28488197836245394,2.8875384399746754e-07,-2.538780163703971e-05,0.1887600279337664
3243,0.006233887374898406,0.2848275358794989,2.9193562952193136e-07,-2.53789735260382e-05,0.1887195757243917
3244,0.006245383504111837,0.2847729011107914,2.951523706282017e-07,-2.5370115279881804e-05,0.1886789817722227
3245,0.00625690083373826,0.28471807340962635,2.984044497964603e-07,-2.5361226804953172e-05,0.18863824560889011
3246,0.006268439402874096,0.2846630521273653,3.0169225366905604e-07,-2.53523080073479e-05,0.18859736676468794
3247,0.006279999250687872,0.2846078366134325,3.0501617309546983e-07,-2.5343358792979096e-05,0.18855634476857114
3248,0.006291580416420334,0.28455242621531107,3.083766031777394e-07,-2.533437906753734e-05,0.18851517914815313
3249,0.006303182939384593,0.284496820278539,3.1177394331639444e-07,-2.5325368736467106e-05,0.1884738694297043
3250,0.006314806858966271,0.28444101814670547,3.152085972568483e-07,-2.53163277050174e-05,0.18843241513814898
3251,0.006326452214623618,0.2843850191614464,3.1868097313633104e-07,-2.5307255878206705e-05,0.18839081579706418
3252,0.006338119045887655,0.28432882266244114,3.221914835312757e-07,-2.5298153160816777e-05,0.1883490709286768
3253,0.006349807392362292,0.2842724279874085,3.2574054550523924e-07,-2.5289019457443772e-05,0.18830718005386177
3254,0.0063615172937244715,0.2842158344721027,3.293285806573339e-07,-2.52798546724072e-05,0.18826514269214012
3255,0.006373248789724321,0.2841590414503095,3.329560151711635e-07,-2.5270658709876677e-05,0.1882229583616765
3256,0.006385001920185265,0.2841020482538427,3.366232798642997e-07,-2.526143147373375e-05,0.1881806265792773
3257,0.0063967767250041755,0.2840448542125398,3.403308102382682e-07,-2.5252172867686665e-05,0.1881381468603886
3258,0.006408573244151485,0.2839874586542587,3.440790465290761e-07,-2.5242882795194405e-05,0.18809551871909422
3259,0.006420391517671337,0.28392986090487343,3.4786843375827457e-07,-2.5233561159502123e-05,0.18805274166811323
3260,0.006432231585681737,0.2838720602882704,3.516994217845899e-07,-2.5224207863642193e-05,0.1880098152187985
3261,0.006444093488374663,0.2838140561263452,3.555724653560615e-07,-2.5214822810415084e-05,0.18796673888113413
3262,0.006455977266016225,0.2837558477389978,3.5948802416278515e-07,-2.5205405902407792e-05,0.1879235121637338
3263,0.006467882958946763,0.2836974344441299,3.63446562890159e-07,-2.5195957041981944e-05,0.18788013457383873
3264,0.006479810607581039,0.2836388155576401,3.67448551272773e-07,-2.5186476131288343e-05,0.18783660561731552
3265,0.006491760252408322,0.28357999039342097,3.714944641488036e-07,-2.517696307224278e-05,0.18779292479865445
3266,0.0065037319339925626,0.28352095826335455,3.755847815150249e-07,-2.5167417766569214e-05,0.18774909162096717
3267,0.006515725692972521,0.28346171847730955,3.7971998858240776e-07,-2.515784011573451e-05,0.1877051055859851
3268,0.00652774157006188,0.28340227034313703,3.839005758322789e-07,-2.5148230020993135e-05,0.18766096619405737
3269,0.00653977960604943,0.28334261316666626,3.8812703907312825e-07,-2.5138587383419494e-05,0.18761667294414863
3270,0.006551839841799155,0.2832827462517023,3.923998794979675e-07,-2.5128912103817043e-05,0.18757222533383786
3271,0.006563922318250416,0.2832226689000211,3.967196037423485e-07,-2.511920408280471e-05,0.1875276228593156
3272,0.006576027076418077,0.28316238041136643,4.010867239429656e-07,-2.510946322076322e-05,0.18748286501538272
3273,0.006588154157392612,0.28310188008344594,4.0550175779688885e-07,-2.509968941787004e-05,0.1874379512954485
3274,0.006600303602340302,0.28304116721192796,4.099652286214443e-07,-2.508988257406616e-05,0.18739288119152842
3275,0.006612475452503318,0.28298024109043735,4.1447766541471415e-07,-2.5080042589079507e-05,0.18734765419424262
3276,0.006624669749199905,0.2829191010105521,4.1903960291667945e-07,-2.50701693624411e-05,0.18730226979281409
3277,0.006636886533824506,0.2828577462617999,4.236515816710297e-07,-2.5060262793447868e-05,0.18725672747506678
3278,0.00664912584784788,0.28279617613165403,4.2831414808761684e-07,-2.505032278116374e-05,0.18721102672742385
3279,0.006661387732817292,0.2827343899055305,4.3302785450557465e-07,-2.5040349224452373e-05,0.18716516703490604
3280,0.006673672230356594,0.282672386866784,4.377932592571093e-07,-2.503034202196415e-05,0.18711914788112974
3281,0.006685979382166426,0.2826101662967043,4.4261092673198066e-07,-2.5020301072120218e-05,0.18707296874830537
3282,0.006698309230024324,0.28254772747451307,4.4748142744265065e-07,-2.5010226273135123e-05,0.1870266291172354
3283,0.006710661815784847,0.28248506967736,4.5240533809012117e-07,-2.5000117523004716e-05,0.1869801284673132
3284,0.006723037181379771,0.28242219218031955,4.573832416305145e-07,-2.498997471950414e-05,0.186933466276521
3285,0.0067354353688181675,0.28235909425638755,4.624157273422908e-07,-2.497979776019001e-05,0.18688664202142813
3286,0.006747856420186602,0.28229577517647725,4.675033908942416e-07,-2.4969586542425883e-05,0.1868396551771896
3287,0.0067603003776492525,0.28223223420941623,4.726468344141849e-07,-2.4959340963334636e-05,0.18679250521754442
3288,0.006772767283448032,0.28216847062194306,4.778466665583593e-07,-2.494906091981583e-05,0.18674519161481404
3289,0.006785257179902784,0.2821044836787036,4.831035025816207e-07,-2.4938746308595283e-05,0.18669771383990058
3290,0.006797770109411363,0.2820402726422476,4.884179644083073e-07,-2.492839702614319e-05,0.1866500713622855
3291,0.0068103061144498345,0.2819758367730256,4.937906807039177e-07,-2.491801296875432e-05,0.18660226365002777
3292,0.006822865237572589,0.2819111753293853,4.992222869475299e-07,-2.49075940324677e-05,0.1865542901697627
3293,0.0068354475214125,0.2818462875675682,5.047134255049679e-07,-2.4897140113147734e-05,0.18650615038670004
3294,0.006848053008681046,0.28178117274170617,5.102647457027786e-07,-2.488665110642243e-05,0.1864578437646229
3295,0.006860681742168472,0.2817158301038188,5.158769039029526e-07,-2.4876126907713088e-05,0.18640936976588587
3296,0.006873333764743949,0.28165025890380907,5.215505635784933e-07,-2.4865567412224184e-05,0.18636072785141378
3297,0.006886009119355697,0.2815844583894607,5.272863953897377e-07,-2.485497251496496e-05,0.18631191748070028
3298,0.006898707849031145,0.28151842780643505,5.330850772615012e-07,-2.4844342110700705e-05,0.18626293811180633
3299,0.006911429996877057,0.2814521663982671,5.389472944610438e-07,-2.4833676094044083e-05,0.18621378920135898
3300,0.00692417560607969,0.2813856734063631,5.448737396768657e-07,-2.4822974359322027e-05,0.18616447020454976
3301,0.006936944719904958,0.2813189480699969,5.508651130983284e-07,-2.4812236800718837e-05,0.1861149805751335
3302,0.0069497373816985565,0.28125198962630654,5.569221224961294e-07,-2.4801463312172436e-05,0.18606531976542684
3303,0.006962553634886122,0.28118479731029183,5.630454833036116e-07,-2.4790653787405742e-05,0.1860154872263073
3304,0.00697539352297336,0.2811173703548103,5.692359186989569e-07,-2.477980811996482e-05,0.1859654824072115
3305,0.006988257089546206,0.281049707990575,5.754941596882186e-07,-2.4768926203156347e-05,0.1859153047561342
3306,0.00700114437827099,0.28098180944615025,5.818209451892919e-07,-2.475800793010461e-05,0.1858649537196269
3307,0.007014055432894559,0.2809136739479498,5.882170221166737e-07,-2.4747053193694077e-05,0.1858144287427969
3308,0.007026990297244444,0.2808453007202329,5.946831454672495e-07,-2.473606188665195e-05,0.18576372926930557
3309,0.007039949015228984,0.28077668898510155,6.012200784068337e-07,-2.4725033901444573e-05,0.18571285474136803
3310,0.007052931630837493,0.2807078379624977,6.078285923577772e-07,-2.4713969130384825e-05,0.18566180459975096
3311,0.007065938188140418,0.28063874687019974,6.145094670874069e-07,-2.470286746552217e-05,0.1856105782837724
3312,0.007078968731289477,0.2805694149238197,6.212634907974122e-07,-2.4691728798749273e-05,0.18555917523129992
3313,0.007092023304517809,0.2804998413368008,6.280914602142097e-07,-2.4680553021725308e-05,0.18550759487875007
3314,0.007105101952140116,0.2804300253204139,6.349941806802213e-07,-2.4669340025944172e-05,0.18545583666108711
3315,0.007118204718552821,0.2803599660837548,6.41972466246154e-07,-2.4658089702648538e-05,0.18540390001182191
3316,0.007131331648234234,0.28028966283374135,6.490271397642282e-07,-2.4646801942909544e-05,0.1853517843630112
3317,0.007144482785744682,0.2802191147751107,6.561590329824061e-07,-2.4635476637576945e-05,0.18529948914525612
3318,0.0071576581757266736,0.2801483211104163,6.633689866396051e-07,-2.4624113677331393e-05,0.18524701378770186
3319,0.007170857862905031,0.2800772810400254,6.706578505619065e-07,-2.4612712952605957e-05,0.18519435771803636
3320,0.0071840818920870545,0.2800059937621157,6.780264837598226e-07,-2.460127435368323e-05,0.18514152036248926
3321,0.007197330308162691,0.2799344584726733,6.854757545265272e-07,-2.4589797770600057e-05,0.18508850114583172
3322,0.007210603156104659,0.2798626743654892,6.93006540537181e-07,-2.4578283093240375e-05,0.18503529949137468
3323,0.007223900480968624,0.27979064063215725,7.006197289492717e-07,-2.456673021124562e-05,0.18498191482096854
3324,0.007237222327893327,0.27971835646207116,7.083162165040046e-07,-2.455513901408456e-05,0.18492834655500245
3325,0.007250568742100745,0.27964582104242214,7.160969096287891e-07,-2.4543509391039487e-05,0.18487459411240317
3326,0.007263939768896271,0.2795730335581957,7.239627245407925e-07,-2.4531841231156386e-05,0.18482065691063462
3327,0.007277335453668836,0.2794999931921694,7.319145873515925e-07,-2.452013442332397e-05,0.1847665343656972
3328,0.007290755841891084,0.2794266991249105,7.399534341729193e-07,-2.450838885623369e-05,0.18471222589212666
3329,0.007304200979119501,0.2793531505347731,7.480802112235055e-07,-2.449660441835997e-05,0.18465773090299403
3330,0.007317670910994585,0.2792793465978958,7.562958749370799e-07,-2.4484780997996396e-05,0.1846030488099048
3331,0.007331165683241017,0.2792052864881988,7.646013920715126e-07,-2.4472918483248427e-05,0.18454817902299786
3332,0.007344685341667792,0.27913096937738224,7.729977398190612e-07,-2.4461016762013146e-05,0.18449312095094575
3333,0.007358229932168391,0.2790563944349229,7.814859059178168e-07,-2.4449075722039623e-05,0.18443787400095343
3334,0.0073717995007209144,0.2789815608280725,7.900668887643125e-07,-2.4437095250830267e-05,0.18438243757875813
3335,0.007385394093388251,0.27890646772185496,7.987416975272875e-07,-2.442507523571336e-05,0.1843268110886286
3336,0.007399013756318251,0.27883111427906415,8.075113522627221e-07,-2.4413015563853705e-05,0.18427099393336524
3337,0.007412658535743862,0.2787554996602616,8.163768840300006e-07,-2.4400916122214433e-05,0.1842149855142988
3338,0.007426328477983297,0.2786796230237739,8.253393350093433e-07,-2.4388776797563178e-05,0.18415878523129062
3339,0.0074400236294401715,0.2786034835256914,8.343997586204305e-07,-2.4376597476499043e-05,0.18410239248273236
3340,0.007453744036603674,0.27852708031986495,8.435592196423391e-07,-2.436437804540726e-05,0.18404580666554507
3341,0.0074674897460487435,0.2784504125579042,8.528187943346942e-07,-2.435211839052045e-05,0.1839890271751795
3342,0.007481260804436199,0.2783734793891754,8.621795705600766e-07,-2.4339818397869457e-05,0.18393205340561566
3343,0.007495057258512918,0.27829627996079925,8.716426479077658e-07,-2.4327477953297924e-05,0.18387488474936212
3344,0.00750887915511197,0.278218813417649,8.812091378187353e-07,-2.4315096942478337e-05,0.18381752059745687
3345,0.007522726541152789,0.27814107890234824,8.908801637119892e-07,-2.430267525090367e-05,0.183759960339466
3346,0.0075365994636413525,0.2780630755552688,9.006568611122274e-07,-2.4290212763880224e-05,0.18370220336348433
3347,0.007550497969670315,0.27798480251452895,9.105403777788192e-07,-2.4277709366534742e-05,0.18364424905613505
3348,0.007564422106419183,0.2779062589159914,9.205318738361592e-07,-2.4265164943834625e-05,0.18358609680256968
3349,0.007578371921154454,0.27782744389326136,9.306325219053853e-07,-2.425257938051836e-05,0.1835277459864681
3350,0.0075923474612297915,0.2777483565776848,9.408435072374313e-07,-2.423995256120888e-05,0.18346919599003858
3351,0.007606348774086199,0.2776689960983464,9.511660278475929e-07,-2.42272843703276e-05,0.18341044619401764
3352,0.007620375907252163,0.277589361582068,9.616012946513563e-07,-2.421457469211396e-05,0.18335149597767036
3353,0.007634428908343823,0.27750945215340656,9.721505316017521e-07,-2.4201823410646478e-05,0.1832923447187904
3354,0.007648507825065118,0.2774292669346527,9.828149758281047e-07,-2.4189030409816902e-05,0.18323299179370012
3355,0.0076626127052079555,0.27734880504582893,9.93595877776237e-07,-2.4176195573373723e-05,0.18317343657725094
3356,0.007676743596652395,0.277268065604688,1.0044945013501729e-06,-2.416331878487209e-05,0.1831136784428233
3357,0.007690900547366785,0.2771870477267111,1.0155121240552994e-06,-2.4150399927701982e-05,0.18305371676232715
3358,0.007705083605407943,0.2771057505251066,1.0266500371430098e-06,-2.413743888508823e-05,0.1829935509062022
3359,0.007719292818921294,0.2770241731108084,1.0379095457568744e-06,-2.412443554008619e-05,0.18293318024341818
3360,0.007733528236141047,0.27694231459247465,1.049291969080363e-06,-2.4111389775583083e-05,0.1828726041414753
3361,0.0077477899053903804,0.2768601740764856,1.0607986404861027e-06,-2.409830147430415e-05,0.18281182196640477
3362,0.0077620778750815776,0.27677775066694293,1.072430907686658e-06,-2.4085170518832728e-05,0.18275083308276902
3363,0.007776392193716209,0.27669504346566826,1.0841901328869376e-06,-2.4071996791542096e-05,0.1826896368536623
3364,0.007790732909885273,0.2766120515722015,1.0960776929381457e-06,-2.405878017468966e-05,0.18262823264071132
3365,0.007805100072269375,0.2765287740837999,1.1080949794933932e-06,-2.4045520550353146e-05,0.18256661980407576
3366,0.007819493729638912,0.2764452100954365,1.1202433991649024e-06,-2.4032217800447575e-05,0.18250479770244887
3367,0.007833913930854211,0.2763613586997995,1.132524373682842e-06,-2.401887180673245e-05,0.18244276569305815
3368,0.007848360724865711,0.27627721898729013,1.14493934005587e-06,-2.4005482450822905e-05,0.182380523131666
3369,0.007862834160714108,0.2761927900460226,1.1574897507332705e-06,-2.3992049614179844e-05,0.18231806937257064
3370,0.007877334287530536,0.27610807096182244,1.1701770737688594e-06,-2.3978573178088634e-05,0.18225540376860663
3371,0.007891861154536746,0.27602306081822564,1.1830027929865851e-06,-2.3965053023687175e-05,0.18219252567114597
3372,0.007906414811045256,0.2759377586964774,1.1959684081478077e-06,-2.39514890319801e-05,0.1821294344300988
3373,0.007920995306459531,0.27585216367553167,1.2090754351203747e-06,-2.3937881083822677e-05,0.18206612939391423
3374,0.007935602690274126,0.2757662748320501,1.222325406049431e-06,-2.392422905988932e-05,0.18200260990958167
3375,0.007950237012074868,0.27568009124040105,1.2357198695300193e-06,-2.3910532840746748e-05,0.18193887532263156
3376,0.007964898321539045,0.2755936119726588,1.249260390781481e-06,-2.3896792306789576e-05,0.18187492497713625
3377,0.00797958666843555,0.27550683609860305,1.2629485518236617e-06,-2.388300733827601e-05,0.18181075821571155
3378,0.007994302102625065,0.275419762685718,1.2767859516549752e-06,-2.3869177815323058e-05,0.1817463743795174
3379,0.008009044674060193,0.27533239079919175,1.2907742064322509e-06,-2.3855303617909017e-05,0.18168177280825962
3380,0.008023814432785692,0.275244719501916,1.3049149496525937e-06,-2.3841384625855916e-05,0.18161695284019028
3381,0.008038611428938578,0.275156747854485,1.3192098323369517e-06,-2.3827420718865546e-05,0.18155191381211008
3382,0.00805343571274835,0.2750684749151954,1.3336605232157491e-06,-2.3813411776501498e-05,0.1814866550593687
3383,0.008068287334537134,0.27497989974004555,1.3482687089163936e-06,-2.3799357678178556e-05,0.18142117591586668
3384,0.008083166344719835,0.2748910213827357,1.363036094152664e-06,-2.378525830318523e-05,0.18135547571405677
3385,0.008098072793804366,0.27480183889466675,1.3779644019162136e-06,-2.3771113530666794e-05,0.18128955378494524
3386,0.00811300673239174,0.27471235132494065,1.393055373669891e-06,-2.3756923239673924e-05,0.18122340945809373
3387,0.008127968211176322,0.27462255772036004,1.4083107695432417e-06,-2.3742687309062705e-05,0.18115704206162042
3388,0.008142957280945957,0.2745324571254278,1.4237323685299065e-06,-2.3728405617616908e-05,0.18109045092220186
3389,0.008157973992582125,0.27444204858234733,1.4393219686871053e-06,-2.37140780439881e-05,0.18102363536507474
3390,0.008173018397060177,0.2743513311310219,1.455081387337241e-06,-2.369970446666815e-05,0.1809565947140372
3391,0.008188090545449429,0.2742603038090554,1.4710124612715191e-06,-2.368528476405515e-05,0.1808893282914512
3392,0.008203190488913405,0.2741689656517517,1.4871170469557517e-06,-2.3670818814425916e-05,0.18082183541824384
3393,0.008218318278709981,0.274077315692115,1.503397020738243e-06,-2.3656306495914933e-05,0.18075411541390932
3394,0.008233473966191533,0.27398535296085014,1.5198542790598163e-06,-2.3641747686560647e-05,0.18068616759651118
3395,0.008248657602805172,0.2738930764863623,1.5364907386661127e-06,-2.3627142264275145e-05,0.18061799128268374
3396,0.008263869240092852,0.2738004852947581,1.5533083368219512e-06,-2.3612490106864052e-05,0.18054958578763483
3397,0.0082791089296916,0.27370757840984505,1.5703090315280478e-06,-2.3597791091986265e-05,0.18048095042514703
3398,0.008294376723333672,0.27361435485313235,1.5874948017398807e-06,-2.3583045097238245e-05,0.18041208450758073
3399,0.008309672672846694,0.27352081364383135,1.6048676475888145e-06,-2.3568252000084993e-05,0.18034298734587534
3400,0.008324996830153912,0.27342695379885595,1.6224295906056458e-06,-2.355341167787251e-05,0.18027365824955235
3401,0.008340349247274283,0.27333277433282327,1.6401826739462424e-06,-2.3538524007860006e-05,0.1802040965267173
3402,0.008355729976322723,0.27323827425805414,1.6581289626197512e-06,-2.352358886717311e-05,0.1801343014840622
3403,0.008371139069510257,0.2731434525845736,1.6762705437190034e-06,-2.3508606132883274e-05,0.18006427242686762
3404,0.008386576579144165,0.2730483083201123,1.694609526653324e-06,-2.349357568190965e-05,0.17999400865900578
3405,0.008402042557628225,0.27295284047010654,1.713148043383843e-06,-2.3478497391101764e-05,0.1799235094829425
3406,0.00841753705746282,0.27285704803769945,1.731888248661085e-06,-2.346337113720755e-05,0.17985277419974027
3407,0.008433060131245174,0.27276093002374235,1.7508323202651526e-06,-2.3448196796888542e-05,0.1797818021090604
3408,0.008448611831669504,0.27266448542679483,1.7699824592483316e-06,-2.343297424668331e-05,0.1797105925091661
3409,0.008464192211527206,0.27256771324312656,1.789340890180177e-06,-2.3417703363083474e-05,0.17963914469692516
3410,0.008479801323707016,0.27247061246671833,1.8089098613951316e-06,-2.3402384022445432e-05,0.1795674579678126
3411,0.008495439221195202,0.2723731820892629,1.8286916452427468e-06,-2.3387016101069237e-05,0.1794955316159138
3412,0.008511105957075766,0.27227542110016656,1.848688538340465e-06,-2.3371599475163056e-05,0.1794233649339272
3413,0.008526801584530591,0.27217732848655013,1.8689028618289561e-06,-2.3356134020852922e-05,0.17935095721316754
3414,0.008542526156839649,0.27207890323325085,1.8893369616301857e-06,-2.3340619614182818e-05,0.1792783077435687
3415,0.008558279727381143,0.2719801443228234,1.9099932087079716e-06,-2.3325056131104835e-05,0.17920541581368704
3416,0.008574062349631721,0.27188105073554186,1.9308739993314315e-06,-2.3309443447525465e-05,0.17913228071070447
3417,0.00858987407716666,0.27178162144940077,1.95198175534102e-06,-2.3293781439245674e-05,0.17905890172043173
3418,0.008605714963660027,0.27168185544011714,1.973318924417299e-06,-2.3278069982004112e-05,0.17898527812731155
3419,0.00862158506288489,0.2715817516811323,1.9948879803525353e-06,-2.326230895148856e-05,0.1789114092144223
3420,0.008637484428713451,0.27148130914361357,2.0166914233250163e-06,-2.3246498223283804e-05,0.17883729426348136
3421,0.008653413115117272,0.27138052679645597,2.038731780176234e-06,-2.323063767292843e-05,0.1787629325548485
3422,0.008669371176167454,0.2712794036062846,2.06101160469096e-06,-2.32147271759048e-05,0.1786883233675297
3423,0.008685358666034808,0.2711779385374562,2.0835334778800764e-06,-2.3198766607613036e-05,0.17861346597918037
3424,0.008701375638990053,0.2710761305520616,2.1063000082664593e-06,-2.318275584342344e-05,0.17853835966610945
3425,0.008717422149403969,0.270973978609928,2.129313832173621e-06,-2.3166694758620146e-05,0.17846300370328316
3426,0.008733498251747606,0.2708714816686208,2.1525776140174864e-06,-2.315058322844202e-05,0.17838739736432874
3427,0.008749604000592484,0.2707686386834462,2.176094046601109e-06,-2.313442112809665e-05,0.17831153992153823
3428,0.008765739450610748,0.2706654486074537,2.199865851412324e-06,-2.3118208332710513e-05,0.17823543064587263
3429,0.008781904656575381,0.27056191039143834,2.2238957789245925e-06,-2.3101944717370723e-05,0.17815906880696605
3430,0.008798099673360349,0.27045802298394367,2.248186608900803e-06,-2.3085630157144514e-05,0.1780824536731296
3431,0.008814324555940818,0.27035378533126403,2.2727411507002314e-06,-2.3069264527025615e-05,0.1780055845113557
3432,0.008830579359393353,0.2702491963774474,2.2975622435887584e-06,-2.3052847701990616e-05,0.1779284605873224
3433,0.008846864138896078,0.2701442550642981,2.3226527570520297e-06,-2.303637955696103e-05,0.1778510811653975
3434,0.008863178949728883,0.27003896033138,2.3480155911120867e-06,-2.3019859966832385e-05,0.17777344550864319
3435,0.008879523847273581,0.2699333111160192,2.373653676646953e-06,-2.300328880647387e-05,0.1776955528788204
3436,0.00889589888701412,0.2698273063533072,2.3995699757137492e-06,-2.2986665950706174e-05,0.17761740253639363
3437,0.008912304124536781,0.26972094497610416,2.425767481875004e-06,-2.2969991274346393e-05,0.17753899374053503
3438,0.008928739615530352,0.26961422591504175,2.4522492205282485e-06,-2.2953264652170582e-05,0.17746032574912948
3439,0.00894520541578632,0.2695071480985268,2.4790182492390627e-06,-2.2936485958931155e-05,0.1773813978187795
3440,0.008961701581199044,0.2693997104527447,2.5060776580774845e-06,-2.2919655069390207e-05,0.17730220920480982
3441,0.008978228167765962,0.2692919119016628,2.5334305699578287e-06,-2.2902771858235074e-05,0.17722275916127236
3442,0.008994785231587794,0.26918375136703376,2.5610801409821066e-06,-2.2885836200214793e-05,0.17714304694095126
3443,0.00901137282886871,0.26907522776839954,2.589029560786734e-06,-2.2868847969998206e-05,0.17706307179536815
3444,0.009027991015916535,0.26896634002309494,2.6172820528930015e-06,-2.285180704228666e-05,0.17698283297478692
3445,0.009044639849142916,0.2688570870462517,2.645840875060897e-06,-2.283471329177667e-05,0.17690232972821934
3446,0.009061319385063533,0.2687474677508022,2.6747093196467232e-06,-2.281756659313718e-05,0.17682156130343038
3447,0.009078029680298303,0.2686374810474833,2.7038907139642993e-06,-2.2800366821053213e-05,0.176740526946943
3448,0.009094770791571552,0.26852712584484095,2.7333884206497796e-06,-2.2783113850201597e-05,0.17665922590404462
3449,0.009111542775712219,0.2684164010492337,2.763205838030263e-06,-2.2765807555286317e-05,0.17657765741879178
3450,0.00912834568965403,0.26830530556483784,2.79334640049611e-06,-2.2748447811010848e-05,0.17649582073401626
3451,0.009145179590435697,0.26819383829365123,2.823813578877027e-06,-2.2731034492073893e-05,0.176413715091331
3452,0.009162044535201145,0.26808199813549777,2.8546108808221313e-06,-2.271356747320465e-05,0.17633133973113516
3453,0.009178940581199665,0.2679697839880321,2.8857418511836326e-06,-2.2696046629159624e-05,0.17624869389262082
3454,0.00919586778578614,0.2678571947467443,2.9172100724046542e-06,-2.2678471834685552e-05,0.1761657768137782
3455,0.009212826206421193,0.2677442293049648,2.9490191649107685e-06,-2.2660842964595845e-05,0.17608258773140262
