 -0.885000000000000     
  0.000000E+00  2.467309-100  8.220086-100  1.445752E-99  3.675626E-99  6.087859E-99  8.289683E-99  1.119278E-98
  7.230169E-18  2.013402E-18  7.696893E-19  2.509285E-19  8.634603E-20  3.517489E-20  1.223769E-20  4.990587E-21
  2.136163E-21  7.726216E-22  3.584152E-22  1.415164E-22  6.082598E-23  2.897156E-23  1.198675E-23  5.585725E-24
  2.691784E-24  1.186787E-24  6.166352E-25  2.866437E-25  1.332177E-25  7.385422E-26  3.271218E-26  1.794293E-26
  9.457107E-27  4.598048E-27  2.707802E-27  1.295077E-27  6.853694E-28  4.027913E-28  1.998749E-28  1.192511E-28
  6.388389E-29  3.457685E-29  2.104764E-29  1.104357E-29  6.447559E-30  3.844937E-30  2.090568E-30  1.288111E-30
  7.413961E-31  4.347177E-31  2.731950E-31  1.543230E-31  9.477165E-32  5.907438E-32  3.396816E-32  2.218544E-32
  1.341613E-32  8.197618E-33  5.354403E-33  3.133192E-33  2.046356E-33  1.314270E-33  8.062798E-34  5.379755E-34
  3.325920E-34  2.156983E-34  1.435465E-34  8.864741E-35  6.007178E-35  3.992850E-35  2.510125E-35  1.701627E-35
  1.117855E-35  7.439020E-36  5.155625E-36  3.247162E-36  2.284771E-36  1.548872E-36  1.005725E-36  7.233527E-37
  4.829600E-37  3.270926E-37  2.335978E-37  1.536039E-37  1.091825E-37  7.717237E-38  5.172993E-38  3.851477E-38
   9.25500000000009     
  0.000000E+00  2.833162E-07  1.972029E-07  1.880034E-07  1.452821E-07  1.948302E-07  1.274163E-07  1.757861E-07
  1.205105E-07  1.203878E-07  1.435903E-07  1.149695E-07  1.048270E-07  1.335550E-07  7.452046E-08  9.447465E-08
  9.269118E-08  8.063999E-08  8.850313E-08  7.142679E-08  6.707788E-08  8.400908E-08  6.770342E-08  7.081075E-08
  6.605215E-08  6.096688E-08  5.787133E-08  4.642826E-08  3.444617E-08  3.034370E-08  1.821849E-08  1.020068E-08
  6.347316E-09  2.561647E-09  1.208083E-09  4.426421E-10  1.115255E-10  3.092225E-11  6.473256E-12  9.746876E-13
  2.505190E-13  4.975738E-14  1.286291E-14  3.679372E-15  7.623828E-16  2.665288E-16  6.891779E-17  1.897449E-17
  7.650752E-18  2.052396E-18  7.286916E-19  2.681162E-19  8.366091E-20  3.471319E-20  1.287571E-20  4.669964E-21
  2.211692E-21  7.850802E-22  3.370123E-22  1.497710E-22  6.075129E-23  2.830622E-23  1.268729E-23  5.169240E-24
  2.830994E-24  1.191997E-24  5.901591E-25  3.004106E-25  1.310254E-25  7.185407E-26  3.481364E-26  1.686781E-26
  9.775692E-27  4.687076E-27  2.522254E-27  1.347780E-27  6.714091E-28  3.949939E-28  2.090477E-28  1.124255E-28
  6.549322E-29  3.517006E-29  2.006635E-29  1.174832E-29  6.307869E-30  3.806384E-30  2.211255E-30  1.228338E-30
  7.586481E-31  4.398817E-31  2.629687E-31  1.605937E-31  9.179002E-32  5.775263E-32  3.584382E-32  2.097057E-32
  1.380673E-32  8.206250E-33  5.129932E-33  3.273523E-33  1.982749E-33  1.287544E-33  8.316425E-34  5.082933E-34
  3.404811E-34  2.178226E-34  1.371262E-34  9.357737E-35  5.830162E-35  3.941680E-35  2.593714E-35  1.640975E-35
  1.155639E-35  7.416139E-36  4.969999E-36  3.417229E-36  2.228902E-36  1.547186E-36  1.043078E-36  6.870865E-37
  4.971222E-37  3.279294E-37  2.254917E-37  1.609746E-37  1.067368E-37  7.737334E-38  5.339397E-38  3.657772E-38
   9.26500000000009     
  0.000000E+00  2.814031E-07  1.964311E-07  1.880512E-07  1.416137E-07  2.000840E-07  1.297505E-07  1.713241E-07
  1.200847E-07  1.170494E-07  1.434836E-07  1.196706E-07  1.021358E-07  1.311960E-07  7.645883E-08  9.363398E-08
  9.624665E-08  8.179466E-08  8.332311E-08  7.495169E-08  6.619130E-08  8.229886E-08  7.343220E-08  6.523201E-08
  6.772511E-08  6.360937E-08  5.519796E-08  5.021037E-08  3.415671E-08  2.821304E-08  1.955076E-08  9.726002E-09
  6.497285E-09  2.682218E-09  1.096597E-09  4.521909E-10  1.118450E-10  2.948755E-11  7.023158E-12  9.496231E-13
  2.427064E-13  5.280336E-14  1.217038E-14  3.747524E-15  7.998615E-16  2.430844E-16  7.271032E-17  1.900631E-17
  7.451622E-18  2.189992E-18  6.938789E-19  2.645680E-19  8.951147E-20  3.299277E-20  1.321959E-20  4.657785E-21
  2.092248E-21  8.489786E-22  3.203124E-22  1.509990E-22  6.393941E-23  2.635590E-23  1.306176E-23  5.250147E-24
  2.716096E-24  1.285518E-24  5.684815E-25  2.958097E-25  1.385617E-25  6.753127E-26  3.638617E-26  1.718452E-26
  9.350619E-27  4.969974E-27  2.405421E-27  1.317840E-27  7.193628E-28  3.698376E-28  2.141608E-28  1.115941E-28
  6.251095E-29  3.702747E-29  1.941383E-29  1.158007E-29  6.586111E-30  3.650624E-30  2.261304E-30  1.238508E-30
  7.318157E-31  4.624359E-31  2.593660E-31  1.577892E-31  9.706384E-32  5.601296E-32  3.625051E-32  2.119033E-32
  1.311923E-32  8.538274E-33  5.165307E-33  3.195415E-33  2.085158E-33  1.240719E-33  8.333377E-34  5.248521E-34
  3.240224E-34  2.257341E-34  1.384975E-34  9.072531E-35  6.076085E-35  3.853210E-35  2.591889E-35  1.697918E-35
  1.107172E-35  7.670698E-36  5.008710E-36  3.270972E-36  2.322055E-36  1.506057E-36  1.037570E-36  7.106982E-37
  4.778304E-37  3.367662E-37  2.280964E-37  1.551213E-37  1.106935E-37  7.528300E-38  5.272215E-38  3.835570E-38
   9.27500000000009     
  0.000000E+00  2.794257E-07  1.956256E-07  1.880127E-07  1.381788E-07  2.049752E-07  1.323925E-07  1.663742E-07
  1.199729E-07  1.148432E-07  1.425374E-07  1.239773E-07  9.990343E-08  1.272474E-07  8.015494E-08  9.206462E-08
  9.923216E-08  8.355689E-08  7.812652E-08  7.854625E-08  6.691325E-08  7.897662E-08  7.929383E-08  6.058715E-08
  6.889848E-08  6.661515E-08  5.287859E-08  5.283582E-08  3.477195E-08  2.574683E-08  2.042236E-08  9.758997E-09
  6.346681E-09  2.870884E-09  1.007126E-09  4.412021E-10  1.189881E-10  2.790735E-11  7.003508E-12  1.012272E-12
  2.246122E-13  5.698190E-14  1.227090E-14  3.533890E-15  8.647755E-16  2.256162E-16  7.245319E-17  2.060881E-17
  6.805797E-18  2.305308E-18  6.966793E-19  2.437740E-19  9.812345E-20  3.175338E-20  1.291240E-20  4.964503E-21
  1.913187E-21  8.902617E-22  3.281139E-22  1.437904E-22  6.631343E-23  2.567230E-23  1.261284E-23  5.713777E-24
  2.511281E-24  1.330987E-24  5.837034E-25  2.801240E-25  1.439047E-25  6.786818E-26  3.484022E-26  1.834687E-26
  8.921171E-27  4.945467E-27  2.567806E-27  1.261285E-27  7.381352E-28  3.758402E-28  2.052679E-28  1.183689E-28
  6.107445E-29  3.626633E-29  2.047024E-29  1.091019E-29  6.665566E-30  3.727459E-30  2.127231E-30  1.294249E-30
  7.247341E-31  4.481211E-31  2.710362E-31  1.529421E-31  9.723595E-32  5.830800E-32  3.414533E-32  2.225530E-32
  1.319939E-32  8.293621E-33  5.359665E-33  3.117941E-33  2.063882E-33  1.307579E-33  8.069188E-34  5.388276E-34
  3.321582E-34  2.157198E-34  1.434262E-34  8.890077E-35  5.980680E-35  4.004057E-35  2.511586E-35  1.689567E-35
  1.129508E-35  7.373211E-36  5.142481E-36  3.296040E-36  2.251261E-36  1.564466E-36  1.008241E-36  7.127077E-37
  4.920482E-37  3.227746E-37  2.321467E-37  1.568606E-37  1.069114E-37  7.840701E-38  5.216481E-38  3.735905E-38
   9.28500000000009     
  0.000000E+00  2.773853E-07  1.947880E-07  1.878888E-07  1.349978E-07  2.094555E-07  1.353041E-07  1.610288E-07
  1.201782E-07  1.138277E-07  1.408005E-07  1.276789E-07  9.826213E-08  1.219832E-07  8.531554E-08  8.991028E-08
  1.013475E-07  8.570020E-08  7.359793E-08  8.169454E-08  6.912324E-08  7.464249E-08  8.417607E-08  5.784873E-08
  6.931817E-08  6.921940E-08  5.152311E-08  5.357469E-08  3.608561E-08  2.375021E-08  2.053344E-08  1.028174E-08
  5.956496E-09  3.049367E-09  9.784215E-10  4.150508E-10  1.294149E-10  2.698522E-11  6.429142E-12  1.126594E-12
  2.071081E-13  5.969173E-14  1.309132E-14  3.186833E-15  9.104107E-16  2.271135E-16  6.837460E-17  2.246516E-17
  6.260059E-18  2.298059E-18  7.340956E-19  2.254866E-19  1.010640E-19  3.222932E-20  1.228343E-20  5.256181E-21
  1.875193E-21  8.615878E-22  3.509489E-22  1.370311E-22  6.489459E-23  2.713479E-23  1.195116E-23  5.918232E-24
  2.506338E-24  1.262823E-24  6.127233E-25  2.774828E-25  1.387057E-25  7.226562E-26  3.274955E-26  1.838687E-26
  9.227522E-27  4.660665E-27  2.714143E-27  1.282883E-27  6.925287E-28  4.011889E-28  1.999532E-28  1.191255E-28
  6.410228E-29  3.450502E-29  2.097970E-29  1.119142E-29  6.374159E-30  3.861368E-30  2.116730E-30  1.265840E-30
  7.538587E-31  4.316330E-31  2.694026E-31  1.580755E-31  9.193123E-32  5.873599E-32  3.501098E-32  2.135819E-32
  1.382523E-32  8.139782E-33  5.178429E-33  3.256501E-33  1.980021E-33  1.296456E-33  8.287695E-34  5.094195E-34
  3.405813E-34  2.179282E-34  1.369539E-34  9.366797E-35  5.842592E-35  3.919985E-35  2.607034E-35  1.643159E-35
  1.149866E-35  7.496089E-36  4.931021E-36  3.407670E-36  2.254960E-36  1.524418E-36  1.055110E-36  6.864071E-37
  4.903330E-37  3.348809E-37  2.234381E-37  1.599660E-37  1.089232E-37  7.550998E-38  5.372735E-38  3.723099E-38
   9.29500000000009     
  0.000000E+00  2.752834E-07  1.939198E-07  1.876806E-07  1.320898E-07  2.134811E-07  1.384415E-07  1.553880E-07
  1.206960E-07  1.140205E-07  1.383528E-07  1.305931E-07  9.730835E-08  1.157678E-07  9.153644E-08  8.736592E-08
  1.023850E-07  8.795832E-08  7.032998E-08  8.394434E-08  7.246402E-08  7.006638E-08  8.716163E-08  5.758336E-08
  6.890260E-08  7.076822E-08  5.147843E-08  5.223263E-08  3.767876E-08  2.286900E-08  1.985245E-08  1.109421E-08
  5.481333E-09  3.144277E-09  1.022315E-09  3.861042E-10  1.380374E-10  2.717995E-11  5.615051E-12  1.227312E-12
  2.006188E-13  5.926838E-14  1.408818E-14  2.944862E-15  9.043794E-16  2.463122E-16  6.366354E-17  2.306373E-17
  6.271913E-18  2.175767E-18  7.718479E-19  2.269544E-19  9.550040E-20  3.392058E-20  1.199523E-20  5.218140E-21
  2.019322E-21  7.966167E-22  3.615728E-22  1.389473E-22  6.153994E-23  2.881939E-23  1.196464E-23  5.583200E-24
  2.706601E-24  1.180807E-24  6.122987E-25  2.917384E-25  1.312343E-25  7.359989E-26  3.356595E-26  1.724707E-26
  9.734955E-27  4.621024E-27  2.580322E-27  1.342038E-27  6.692357E-28  3.969832E-28  2.085585E-28  1.124044E-28
  6.536485E-29  3.542244E-29  1.986785E-29  1.180722E-29  6.356961E-30  3.752430E-30  2.252485E-30  1.220113E-30
  7.500433E-31  4.525258E-31  2.586418E-31  1.603790E-31  9.455303E-32  5.621796E-32  3.657606E-32  2.087412E-32
  1.332114E-32  8.490617E-33  5.123703E-33  3.223941E-33  2.070039E-33  1.239701E-33  8.352551E-34  5.229623E-34
  3.243568E-34  2.256037E-34  1.387973E-34  9.037786E-35  6.088547E-35  3.866857E-35  2.574889E-35  1.707250E-35
  1.102781E-35  7.635010E-36  5.072204E-36  3.235237E-36  2.319907E-36  1.522116E-36  1.018083E-36  7.222288E-37
  4.787755E-37  3.306771E-37  2.326412E-37  1.534569E-37  1.095138E-37  7.702342E-38  5.175481E-38  3.842993E-38
   9.30500000000009     
  0.000000E+00  2.731216E-07  1.930229E-07  1.873897E-07  1.294721E-07  2.170134E-07  1.417569E-07  1.495580E-07
  1.215132E-07  1.153987E-07  1.353015E-07  1.325753E-07  9.709691E-08  1.090314E-07  9.833424E-08  8.466001E-08
  1.022500E-07  9.005808E-08  6.874576E-08  8.497231E-08  7.639933E-08  6.605112E-08  8.770069E-08  5.983431E-08
  6.775820E-08  7.088284E-08  5.273964E-08  4.920168E-08  3.905339E-08  2.338069E-08  1.862464E-08  1.189079E-08
  5.108106E-09  3.117304E-09  1.118862E-09  3.678709E-10  1.407028E-10  2.837764E-11  5.003604E-12  1.257193E-12
  2.089118E-13  5.600599E-14  1.460778E-14  2.972673E-15  8.516064E-16  2.687494E-16  6.197573E-17  2.192935E-17
  6.826026E-18  2.046133E-18  7.757884E-19  2.466504E-19  8.692812E-20  3.511786E-20  1.234549E-20  4.894492E-21
  2.182709E-21  7.704938E-22  3.474751E-22  1.470946E-22  6.051349E-23  2.853017E-23  1.262678E-23  5.174287E-24
  2.827780E-24  1.204001E-24  5.834885E-25  3.008636E-25  1.332241E-25  6.976419E-26  3.591972E-26  1.686042E-26
  9.567262E-27  4.893198E-27  2.410078E-27  1.329088E-27  7.120363E-28  3.715755E-28  2.140620E-28  1.117205E-28
  6.230245E-29  3.707330E-29  1.950727E-29  1.142344E-29  6.648132E-30  3.648081E-30  2.223358E-30  1.263228E-30
  7.227148E-31  4.603217E-31  2.650223E-31  1.541790E-31  9.841567E-32  5.721717E-32  3.477501E-32  2.207215E-32
  1.304429E-32  8.393071E-33  5.343207E-33  3.112352E-33  2.078995E-33  1.299612E-33  8.080472E-34  5.394632E-34
  3.317381E-34  2.157468E-34  1.432835E-34  8.918387E-35  5.954687E-35  4.009902E-35  2.518318E-35  1.676164E-35
  1.140611E-35  7.339294E-36  5.098861E-36  3.352781E-36  2.228419E-36  1.564733E-36  1.023805E-36  6.967995E-37
  4.973812E-37  3.249765E-37  2.272824E-37  1.604251E-37  1.065965E-37  7.748399E-38  5.339776E-38  3.658910E-38
   9.31500000000010     
  0.000000E+00  2.709013E-07  1.920990E-07  1.870178E-07  1.271602E-07  2.200197E-07  1.451986E-07  1.436492E-07
  1.226089E-07  1.178997E-07  1.317769E-07  1.335257E-07  9.763780E-08  1.022395E-07  1.051841E-07  8.203390E-08
  1.009696E-07  9.175251E-08  6.904388E-08  8.463051E-08  8.030005E-08  6.329123E-08  8.571215E-08  6.411490E-08
  6.615239E-08  6.955238E-08  5.495568E-08  4.534568E-08  3.978819E-08  2.510703E-08  1.728380E-08  1.237528E-08
  4.982458E-09  2.980670E-09  1.225403E-09  3.686928E-10  1.361939E-10  2.995753E-11  4.924109E-12  1.199582E-12
  2.269130E-13  5.195437E-14  1.431496E-14  3.249050E-15  7.903596E-16  2.776616E-16  6.459635E-17  2.000031E-17
  7.451738E-18  2.022158E-18  7.427920E-19  2.658488E-19  8.374166E-20  3.463034E-20  1.295957E-20  4.637164E-21
  2.182629E-21  8.129250E-22  3.256097E-22  1.514737E-22  6.306548E-23  2.666209E-23  1.304360E-23  5.255892E-24
  2.699581E-24  1.297898E-24  5.694305E-25  2.909914E-25  1.414437E-25  6.699360E-26  3.591760E-26  1.787189E-26
  9.019839E-27  4.993302E-27  2.511033E-27  1.268619E-27  7.395106E-28  3.739923E-28  2.057517E-28  1.183851E-28
  6.121415E-29  3.601261E-29  2.065429E-29  1.087891E-29  6.603958E-30  3.781088E-30  2.097526E-30  1.294206E-30
  7.366158E-31  4.364729E-31  2.727777E-31  1.549119E-31  9.379294E-32  5.914845E-32  3.430945E-32  2.178842E-32
  1.373062E-32  8.116289E-33  5.231698E-33  3.232631E-33  1.982587E-33  1.304311E-33  8.258835E-34  5.107044E-34
  3.406523E-34  2.180327E-34  1.368057E-34  9.370752E-35  5.858923E-35  3.899888E-35  2.615916E-35  1.650047E-35
  1.140527E-35  7.573899E-36  4.924638E-36  3.367965E-36  2.287991E-36  1.508234E-36  1.052486E-36  6.978543E-37
  4.815941E-37  3.376164E-37  2.263299E-37  1.561131E-37  1.105846E-37  7.525562E-38  5.269087E-38  3.842127E-38
   9.32500000000010     
  0.000000E+00  2.686241E-07  1.911499E-07  1.865670E-07  1.251677E-07  2.224729E-07  1.487123E-07  1.377741E-07
  1.239552E-07  1.214239E-07  1.279261E-07  1.333943E-07  9.889565E-08  9.586136E-08  1.115602E-07  7.972026E-08
  9.868819E-08  9.284985E-08  7.117355E-08  8.296776E-08  8.354482E-08  6.225266E-08  8.159504E-08  6.951372E-08
  6.445099E-08  6.713247E-08  5.752685E-08  4.175388E-08  3.966786E-08  2.747592E-08  1.629888E-08  1.237114E-08
  5.151895E-09  2.791623E-09  1.295423E-09  3.879275E-10  1.267809E-10  3.111391E-11  5.415447E-12  1.087677E-12
  2.438113E-13  4.963059E-14  1.340922E-14  3.582912E-15  7.644918E-16  2.665111E-16  6.946208E-17  1.885225E-17
  7.622935E-18  2.123635E-18  7.031752E-19  2.664313E-19  8.901289E-20  3.296963E-20  1.319121E-20  4.723145E-21
  2.020879E-21  8.744079E-22  3.220034E-22  1.468047E-22  6.591203E-23  2.566248E-23  1.266081E-23  5.712109E-24
  2.505009E-24  1.325753E-24  5.907407E-25  2.774875E-25  1.429409E-25  6.972884E-26  3.358303E-26  1.856281E-26
  9.039378E-27  4.747268E-27  2.698809E-27  1.272809E-27  6.999335E-28  3.993268E-28  2.000722E-28  1.189985E-28
  6.430020E-29  3.448505E-29  2.086299E-29  1.135192E-29  6.326055E-30  3.850356E-30  2.162951E-30  1.241446E-30
  7.584165E-31  4.384836E-31  2.630661E-31  1.606890E-31  9.240940E-32  5.706641E-32  3.637417E-32  2.078187E-32
  1.353857E-32  8.409118E-33  5.099885E-33  3.248271E-33  2.052971E-33  1.240854E-33  8.367006E-34  5.211407E-34
  3.247055E-34  2.254688E-34  1.390939E-34  9.005598E-35  6.096202E-35  3.883971E-35  2.557888E-35  1.712240E-35
  1.103329E-35  7.570602E-36  5.123641E-36  3.231628E-36  2.297777E-36  1.544182E-36  1.006340E-36  7.215335E-37
  4.862887E-37  3.244287E-37  2.330535E-37  1.558765E-37  1.072206E-37  7.834017E-38  5.221239E-38  3.723982E-38
   9.33500000000010     
  0.000000E+00  2.662917E-07  1.901775E-07  1.860395E-07  1.235063E-07  2.243522E-07  1.522417E-07  1.320450E-07
  1.255174E-07  1.258388E-07  1.239077E-07  1.321838E-07  1.007920E-07  9.033698E-08  1.169765E-07  7.792228E-08
  9.565179E-08  9.323542E-08  7.484270E-08  8.022267E-08  8.561920E-08  6.309394E-08  7.614856E-08  7.488875E-08
  6.303457E-08  6.425083E-08  5.976716E-08  3.943298E-08  3.874621E-08  2.971112E-08  1.600991E-08  1.188587E-08
  5.547843E-09  2.628438E-09  1.298863E-09  4.163687E-10  1.170783E-10  3.126707E-11  6.207304E-12  9.853961E-13
  2.495545E-13  5.045519E-14  1.248895E-14  3.745461E-15  7.920340E-16  2.437795E-16  7.278603E-17  1.941077E-17
  7.200479E-18  2.260885E-18  6.928344E-19  2.479890E-19  9.753048E-20  3.181315E-20  1.280287E-20  5.056313E-21
  1.879830E-21  8.839929E-22  3.407721E-22  1.388902E-22  6.546080E-23  2.682437E-23  1.200096E-23  5.911256E-24
  2.519096E-24  1.247745E-24  6.152920E-25  2.810338E-25  1.354549E-25  7.349847E-26  3.278421E-26  1.777144E-26
  9.586551E-27  4.593420E-27  2.633778E-27  1.333301E-27  6.686598E-28  3.986808E-28  2.080808E-28  1.123932E-28
  6.521461E-29  3.567480E-29  1.970124E-29  1.181049E-29  6.427926E-30  3.702571E-30  2.268361E-30  1.228209E-30
  7.366257E-31  4.612491E-31  2.597451E-31  1.571589E-31  9.770237E-32  5.632960E-32  3.559146E-32  2.170431E-32
  1.299054E-32  8.474037E-33  5.308741E-33  3.116848E-33  2.090457E-33  1.290831E-33  8.096055E-34  5.398778E-34
  3.313333E-34  2.157794E-34  1.431201E-34  8.948989E-35  5.930157E-35  4.010214E-35  2.529422E-35  1.663330E-35
  1.149144E-35  7.343621E-36  5.038593E-36  3.396824E-36  2.225743E-36  1.550222E-36  1.042983E-36  6.864585E-37
  4.950287E-37  3.315795E-37  2.238081E-37  1.605005E-37  1.085473E-37  7.564357E-38  5.368071E-38  3.736214E-38
   9.34500000000010     
  0.000000E+00  2.639057E-07  1.891839E-07  1.854379E-07  1.221855E-07  2.256432E-07  1.557293E-07  1.265717E-07
  1.272553E-07  1.309837E-07  1.198844E-07  1.299494E-07  1.032101E-07  8.604703E-08  1.210236E-07  7.679583E-08
  9.218122E-08  9.288345E-08  7.955791E-08  7.678932E-08  8.619729E-08  6.564248E-08  7.041687E-08  7.910923E-08
  6.221312E-08  6.164494E-08  6.108753E-08  3.902483E-08  3.732453E-08  3.108675E-08  1.651051E-08  1.110604E-08
  6.013412E-09  2.557991E-09  1.235018E-09  4.406525E-10  1.117816E-10  3.035367E-11  6.868907E-12  9.508572E-13
  2.408295E-13  5.388460E-14  1.215595E-14  3.627014E-15  8.526401E-16  2.265149E-16  7.200562E-17  2.120514E-17
  6.545078E-18  2.314026E-18  7.207163E-19  2.280741E-19  1.009529E-19  3.230959E-20  1.220920E-20  5.274849E-21
  1.916776E-21  8.311659E-22  3.594333E-22  1.374025E-22  6.234504E-23  2.861392E-23  1.195008E-23  5.580604E-24
  2.720112E-24  1.177882E-24  6.066556E-25  2.959495E-25  1.308232E-25  7.222861E-26  3.482416E-26  1.684646E-26
  9.713701E-27  4.801512E-27  2.435383E-27  1.337788E-27  7.046411E-28  3.735497E-28  2.139231E-28  1.118479E-28
  6.211574E-29  3.706785E-29  1.964462E-29  1.126401E-29  6.680501E-30  3.671435E-30  2.173013E-30  1.284631E-30
  7.232130E-31  4.499839E-31  2.707598E-31  1.531610E-31  9.628467E-32  5.880869E-32  3.401834E-32  2.211393E-32
  1.355214E-32  8.139299E-33  5.280968E-33  3.204996E-33  1.990076E-33  1.310710E-33  8.230835E-34  5.121259E-34
  3.406945E-34  2.181359E-34  1.366825E-34  9.369712E-35  5.878379E-35  3.882689E-35  2.619685E-35  1.660554E-35
  1.129486E-35  7.631874E-36  4.951758E-36  3.313287E-36  2.313457E-36  1.506535E-36  1.037073E-36  7.134075E-37
  4.776098E-37  3.339537E-37  2.311875E-37  1.536071E-37  1.097953E-37  7.687769E-38  5.178350E-38  3.833246E-38
   9.35500000000010     
  0.000000E+00  2.614677E-07  1.881709E-07  1.847648E-07  1.212129E-07  2.263378E-07  1.591177E-07  1.214599E-07
  1.291241E-07  1.366755E-07  1.160167E-07  1.267963E-07  1.060022E-07  8.328640E-08  1.233998E-07  7.643587E-08
  8.863828E-08  9.185808E-08  8.469072E-08  7.316056E-08  8.519307E-08  6.942915E-08  6.548872E-08  8.129377E-08
  6.215801E-08  5.997358E-08  6.115091E-08  4.062891E-08  3.585339E-08  3.116325E-08  1.761767E-08  1.032561E-08
  6.365600E-09  2.608343E-09  1.132486E-09  4.495403E-10  1.133948E-10  2.885120E-11  7.043427E-12  1.003346E-12
  2.229705E-13  5.776913E-14  1.262184E-14  3.310986E-15  9.026149E-16  2.275440E-16  6.775812E-17  2.276472E-17
  6.209228E-18  2.237702E-18  7.611023E-19  2.254919E-19  9.597867E-20  3.393851E-20  1.203427E-20  5.144246E-21
  2.088507E-21  7.773417E-22  3.558418E-22  1.440624E-22  6.054281E-23  2.869544E-23  1.256777E-23  5.179887E-24
  2.822888E-24  1.217357E-24  5.781547E-25  2.992783E-25  1.362613E-25  6.803050E-26  3.631565E-26  1.734831E-26
  9.206262E-27  4.999777E-27  2.462768E-27  1.278541E-27  7.392955E-28  3.724527E-28  2.062224E-28  1.183914E-28
  6.137407E-29  3.576425E-29  2.080087E-29  1.090317E-29  6.527146E-30  3.824108E-30  2.096534E-30  1.279157E-30
  7.496590E-31  4.320694E-31  2.691464E-31  1.585905E-31  9.180549E-32  5.813733E-32  3.574073E-32  2.093935E-32
  1.371254E-32  8.312956E-33  5.096751E-33  3.265563E-33  2.035487E-33  1.244064E-33  8.376461E-34  5.194124E-34
  3.250666E-34  2.253299E-34  1.393848E-34  8.976523E-35  6.098964E-35  3.903232E-35  2.542566E-35  1.712303E-35
  1.108507E-35  7.493504E-36  5.148156E-36  3.260388E-36  2.265974E-36  1.560799E-36  1.009062E-36  7.094201E-37
  4.944402E-37  3.233645E-37  2.291165E-37  1.596656E-37  1.065283E-37  7.758248E-38  5.339760E-38  3.661930E-38
   9.36500000000010     
  0.000000E+00  2.589795E-07  1.871408E-07  1.840233E-07  1.205937E-07  2.264345E-07  1.623502E-07  1.168086E-07
  1.310758E-07  1.427153E-07  1.124569E-07  1.228751E-07  1.089983E-07  8.224393E-08  1.239336E-07  7.686844E-08
  8.538791E-08  9.030322E-08  8.956143E-08  6.985713E-08  8.277318E-08  7.377459E-08  6.229038E-08  8.099470E-08
  6.286644E-08  5.965030E-08  5.995832E-08  4.377880E-08  3.478987E-08  2.992789E-08  1.893858E-08  9.835093E-09
  6.467283E-09  2.757587E-09  1.036355E-09  4.391226E-10  1.210484E-10  2.752822E-11  6.640447E-12  1.112553E-12
  2.066970E-13  5.970091E-14  1.357371E-14  3.015149E-15  9.064270E-16  2.459419E-16  6.336092E-17  2.282458E-17
  6.471383E-18  2.099753E-18  7.773375E-19  2.425402E-19  8.753052E-20  3.505567E-20  1.245538E-20  4.808949E-21
  2.201783E-21  7.844536E-22  3.344712E-22  1.506579E-22  6.229728E-23  2.698029E-23  1.301892E-23  5.262036E-24
  2.683414E-24  1.307977E-24  5.723228E-25  2.861246E-25  1.431225E-25  6.769254E-26  3.480608E-26  1.841656E-26
  8.944560E-27  4.839145E-27  2.664594E-27  1.265645E-27  7.072326E-28  3.972533E-28  2.002307E-28  1.188709E-28
  6.447514E-29  3.451519E-29  2.070795E-29  1.150548E-29  6.310449E-30  3.816639E-30  2.213007E-30  1.225298E-30
  7.530728E-31  4.505006E-31  2.590424E-31  1.599065E-31  9.555954E-32  5.606184E-32  3.626060E-32  2.128157E-32
  1.304905E-32  8.519475E-33  5.262722E-33  3.130601E-33  2.097386E-33  1.281732E-33  8.115205E-34  5.400704E-34
  3.309455E-34  2.158176E-34  1.429379E-34  8.981171E-35  5.907949E-35  4.005220E-35  2.543594E-35  1.652850E-35
  1.153649E-35  7.383420E-36  4.980049E-36  3.412842E-36  2.243626E-36  1.528980E-36  1.054429E-36  6.884672E-37
  4.870446E-37  3.367772E-37  2.249884E-37  1.571340E-37  1.104125E-37  7.524438E-38  5.266222E-38  3.846832E-38
   9.37500000000010     
  0.000000E+00  2.564427E-07  1.860955E-07  1.832165E-07  1.203312E-07  2.259382E-07  1.653720E-07  1.127085E-07
  1.330601E-07  1.488952E-07  1.093422E-07  1.183741E-07  1.120167E-07  8.298943E-08  1.225961E-07  7.804890E-08
  8.276048E-08  8.842310E-08  9.352918E-08  6.735278E-08  7.932933E-08  7.791115E-08  6.141143E-08  7.828994E-08
  6.416550E-08  6.074096E-08  5.784399E-08  4.757782E-08  3.445540E-08  2.779495E-08  2.001003E-08  9.813296E-09
  6.280630E-09  2.943364E-09  9.883671E-10  4.145340E-10  1.309652E-10  2.705117E-11  5.882683E-12  1.216080E-12
  2.016776E-13  5.850634E-14  1.438430E-14  2.941523E-15  8.619725E-16  2.678424E-16  6.221992E-17  2.135168E-17
  7.105177E-18  2.020908E-18  7.551046E-19  2.629734E-19  8.388269E-20  3.455296E-20  1.302354E-20  4.632601E-21
  2.130812E-21  8.436857E-22  3.208492E-22  1.491718E-22  6.532545E-23  2.571929E-23  1.270295E-23  5.710135E-24
  2.500595E-24  1.317953E-24  5.974204E-25  2.768388E-25  1.406474E-25  7.170219E-26  3.281061E-26  1.824507E-26
  9.376424E-27  4.607836E-27  2.675197E-27  1.322434E-27  6.696478E-28  4.000557E-28  2.076179E-28  1.123918E-28
