 -0.885000000000000     
  0.000000E+00 -8.516877-101 -4.327017-101  2.746542-100  7.563043-100  5.615203-100  1.585824E-99  1.706970E-99
  3.377235E-44  2.919583E-44  2.061696E-44  1.867262E-44  2.072121E-44  1.156496E-44  1.318112E-44  1.070928E-44
  4.013494E-45  1.287074E-45 -4.607348E-45 -1.268448E-44 -1.340201E-44 -2.053452E-44 -1.859293E-44 -2.687668E-44
 -2.935531E-44 -3.820427E-44 -3.613966E-44 -6.269585E-44 -6.026702E-44 -7.626527E-44 -7.564601E-44 -5.932984E-44
 -7.856922E-44 -5.325256E-44 -4.941548E-44 -2.872390E-44 -3.407863E-44 -2.456507E-44 -2.134197E-44 -1.761642E-44
 -2.039711E-44 -1.155255E-44 -6.296955E-45 -8.229999E-45 -4.659499E-45 -8.079737E-45 -1.223388E-46 -1.172655E-46
   8.76500000000001     
  0.000000E+00 -4.748794E-08  4.765856E-08  3.255936E-08  7.787190E-08  1.894117E-07  1.128879E-07  1.359269E-07
  1.043520E-07  1.461269E-07  8.551301E-08  1.201508E-07  9.559759E-08  1.168540E-07  7.846043E-08  8.151184E-08
  8.438063E-08  8.762930E-08  7.263615E-08  6.974020E-08  7.566808E-08  7.142712E-08  6.925452E-08  5.744144E-08
  6.791015E-08  5.776044E-08  6.276104E-08  3.837362E-08  4.208462E-08  2.394227E-08  2.044676E-08  9.313935E-09
  7.110073E-09  2.618418E-09  1.392264E-09  3.850893E-10  1.443536E-10  2.916993E-11  7.697857E-12  1.016133E-12
  2.403206E-13  5.558895E-14  1.403170E-14  3.375023E-15  8.245388E-16  2.648415E-16  6.363168E-17  2.482491E-17
  6.337598E-18  2.003012E-18  9.709456E-19  3.282692E-19  1.232425E-19  1.175787E-19  3.708845E-20  1.249019E-20
  7.677714E-21 -1.243189E-21  8.629556E-22 -8.826480E-22 -3.609958E-22 -5.179815E-23  4.731850E-24 -6.923339E-23
 -3.948217E-23 -1.399944E-23 -1.067202E-23 -1.436398E-23 -1.437246E-23 -6.193446E-24 -4.739480E-24 -3.235635E-24
 -1.802819E-24 -1.791878E-24 -1.736094E-24 -7.162524E-25 -4.135955E-25 -3.172133E-25 -2.037177E-25 -2.015607E-25
 -1.090873E-25 -4.617617E-26 -3.569703E-26 -2.659191E-26 -1.725249E-26 -8.200224E-27 -4.662257E-27 -3.104004E-27
 -1.798490E-27 -9.595802E-28 -5.593985E-28 -1.532395E-28 -1.958181E-28 -5.388128E-29 -2.823897E-29 -3.920529E-30
 -1.442707E-29 -1.110387E-29 -4.003735E-30 -3.559686E-30 -2.687465E-30 -9.313736E-31 -1.967792E-30 -5.395232E-33
 -6.954480E-31 -1.738889E-31 -3.586112E-31 -5.987422E-32 -5.304880E-32 -4.031457E-32 -1.496066E-32 -3.620300E-32
 -2.457537E-32 -1.505880E-32 -5.622215E-33 -4.141737E-33 -2.391893E-33 -1.725201E-33 -1.252105E-33 -8.272752E-34
 -3.070039E-34 -1.321680E-34 -3.399619E-35 -2.456014E-35 -1.178862E-35 -1.063121E-35 -3.350798E-36 -6.694624E-37
 -8.120134E-36 -3.403618E-36 -1.255653E-36 -3.665970E-36  4.589347E-37 -7.663959E-37 -2.917922E-37 -3.017048E-37
 -1.529844E-37  1.306088E-38 -1.851182E-38 -4.553847E-38 -5.073723E-38 -1.037322E-38 -8.632666E-39 -2.937647E-39
 -8.902774E-39 -2.066017E-39 -3.272458E-39 -6.425606E-40 -1.569125E-40  1.182734E-40 -1.051951E-40  2.761863E-41
 -5.095083E-41  2.004171E-41  2.571471E-41  1.602891E-41  1.739557E-41 -9.083248E-42  3.475285E-42  2.790094E-42
 -2.277048E-42 -6.010292E-43 -1.632761E-43  4.226756E-43 -4.940011E-43  1.736518E-43  4.228522E-44 -5.485191E-44
  4.411308E-44 -4.256272E-44 -8.793518E-45 -4.233213E-44 -7.048708E-44 -5.345292E-44 -2.133240E-44 -4.747437E-45
 -7.927313E-45 -2.112893E-45 -1.459915E-45  9.180102E-45 -1.023287E-44 -1.574436E-44 -7.852038E-45 -2.854082E-45
 -1.373171E-45 -1.023235E-44 -4.547226E-45 -8.911605E-45  5.022374E-45  2.806344E-45  6.805507E-46 -4.379152E-46
  1.487984E-44  6.826733E-45  7.609827E-45  1.755271E-44  2.040474E-44  1.671180E-44  2.025302E-44  1.624563E-44
  2.015439E-44  1.987064E-44  1.380480E-44  2.585292E-44  4.835327E-44  4.888575E-44  4.180267E-44  3.089290E-44
  3.273561E-44  3.180086E-44  4.243366E-44  4.508844E-44  6.387543E-44  6.508467E-44  3.559814E-44  3.362346E-44
  2.647004E-44  3.057980E-44  2.102316E-44  1.899350E-44  1.733755E-44  1.590599E-44  1.160998E-44  8.308123E-45
  6.259119E-45 -3.938851E-45 -4.181112E-45 -1.259655E-44 -1.265073E-44 -1.966248E-44 -2.544386E-44 -2.706356E-44
 -2.998816E-44 -3.392167E-44 -4.400358E-44 -4.626322E-44 -7.365871E-44 -6.316450E-44 -8.685424E-44 -5.764676E-44
 -8.249181E-44 -5.270564E-44 -4.198932E-44 -3.286654E-44 -3.051739E-44 -2.557894E-44 -2.012306E-44 -1.729427E-44
 -1.563511E-44 -1.377310E-44 -3.540610E-45 -7.068595E-45 -5.718876E-45 -9.119194E-45  8.913813E-46 -1.286812E-45
   8.77500000000001     
  0.000000E+00 -4.773090E-08  4.795143E-08  3.292548E-08  7.894982E-08  1.876878E-07  1.149935E-07  1.354605E-07
  1.055979E-07  1.446031E-07  8.332758E-08  1.186914E-07  9.438112E-08  1.168714E-07  7.447419E-08  8.356470E-08
  8.144971E-08  9.042098E-08  6.765050E-08  7.252669E-08  7.268308E-08  7.630670E-08  6.382954E-08  6.237311E-08
  6.599509E-08  6.201754E-08  5.904208E-08  4.114666E-08  4.144475E-08  2.608177E-08  1.979392E-08  9.696521E-09
  7.247375E-09  2.619962E-09  1.397835E-09  3.852787E-10  1.486184E-10  2.864871E-11  7.738417E-12  9.310486E-13
  2.573508E-13  5.164225E-14  1.471062E-14  3.071077E-15  8.958421E-16  2.385655E-16  6.799059E-17  2.287916E-17
  6.377269E-18  1.962698E-18  1.155605E-18  3.457215E-19  1.122880E-19  1.181372E-19  6.213224E-20  1.983362E-20
  1.231079E-20 -3.488167E-21  7.297846E-22  1.176167E-22 -1.376579E-22 -1.069048E-22  5.162540E-23 -3.926362E-23
 -1.078374E-23 -1.270138E-23 -9.215717E-24 -9.870373E-24 -1.330539E-23 -1.093849E-23 -5.625259E-24 -4.581420E-24
 -1.829928E-24 -3.079161E-24 -1.416766E-24 -6.474148E-25 -5.057875E-25 -3.162979E-25 -1.442447E-25 -1.626232E-25
 -8.987679E-26 -5.586161E-26 -2.779246E-26 -1.794102E-26 -2.063259E-26 -6.516028E-27 -6.281491E-27 -3.020354E-27
 -1.892449E-27 -9.062814E-28 -5.234980E-28 -1.116669E-28 -1.593832E-28 -8.989626E-29 -4.850319E-29 -5.231562E-30
 -7.655980E-30 -1.313665E-29  2.489502E-30 -3.866274E-30 -5.663549E-30 -2.473770E-30 -1.551649E-30 -1.732114E-30
 -5.650342E-31 -5.527446E-32 -3.808818E-31 -7.121025E-32 -1.273605E-31 -6.720742E-32 -3.092560E-32 -4.047040E-32
 -2.148428E-32 -1.005693E-32 -1.455917E-32 -4.524930E-33 -3.045825E-33 -2.020342E-33 -8.717309E-34 -5.210665E-34
 -3.984506E-34 -2.403718E-34 -5.413559E-35 -3.740776E-35 -1.099862E-35  1.656385E-35 -8.757613E-36  1.407064E-36
 -2.507803E-36 -2.113265E-36 -2.000380E-36 -1.538689E-36  2.390765E-37 -1.218262E-37 -1.327190E-37 -2.587076E-37
 -3.942045E-38 -1.303115E-38 -1.337715E-37 -2.541849E-38 -1.720242E-38 -1.713503E-38 -1.994169E-38 -2.052940E-38
 -6.081376E-39 -2.880014E-39 -1.706499E-39  6.937117E-41 -3.676588E-40 -3.016989E-40 -1.735952E-41 -9.081257E-41
  1.981534E-41  2.377916E-41  7.853770E-42 -1.377942E-41  2.186519E-42 -4.669678E-42  1.586523E-42 -1.018914E-42
 -3.105418E-42  8.552912E-43 -1.385439E-42 -2.543235E-43  1.370758E-43 -4.251069E-43  1.276439E-43 -1.741855E-43
 -2.219986E-44 -5.378809E-45 -5.614334E-44 -4.720615E-44 -5.913716E-44 -4.869640E-44 -1.430733E-44 -1.405911E-44
 -3.677350E-45  6.343365E-46 -4.667340E-45  2.052827E-45 -6.189707E-45 -1.316910E-44 -2.350741E-45 -4.350029E-45
 -1.206056E-45 -5.798945E-45 -6.750295E-45 -3.489261E-45 -1.529750E-45  6.990199E-45  2.332645E-45  4.592608E-45
  1.581927E-44  4.138542E-45  1.137165E-44  1.733315E-44  2.553093E-44  1.993868E-44  1.440899E-44  1.518069E-44
  1.879367E-44  2.187809E-44  1.451858E-44  2.709527E-44  3.715926E-44  5.160556E-44  3.410330E-44  2.910281E-44
  2.796223E-44  3.381331E-44  3.171051E-44  4.957014E-44  5.465409E-44  6.663310E-44  4.043217E-44  3.438447E-44
  2.919364E-44  2.969739E-44  2.706891E-44  1.723709E-44  1.884842E-44  1.389058E-44  1.383481E-44  9.926680E-45
  3.137816E-45 -9.134841E-46 -7.315358E-45 -2.513022E-45 -1.782364E-44 -1.824795E-44 -3.404892E-44 -2.058129E-44
 -3.543244E-44 -4.116237E-44 -4.827596E-44 -4.741232E-44 -6.354624E-44 -7.584727E-44 -7.096887E-44 -7.678372E-44
 -6.455189E-44 -6.434062E-44 -3.436407E-44 -4.139099E-44 -2.683353E-44 -2.873042E-44 -1.673747E-44 -1.893321E-44
 -1.450192E-44 -1.553445E-44 -5.165883E-45 -5.960771E-45 -6.627674E-45 -5.696181E-45 -4.666301E-46 -1.170357E-45
   8.78500000000001     
  0.000000E+00 -4.795496E-08  4.823992E-08  3.334708E-08  8.008440E-08  1.854324E-07  1.172465E-07  1.345503E-07
  1.066864E-07  1.421767E-07  8.189822E-08  1.166300E-07  9.387868E-08  1.155620E-07  7.194749E-08  8.581442E-08
  7.936805E-08  9.219306E-08  6.467672E-08  7.517886E-08  7.052463E-08  8.080527E-08  5.934628E-08  6.823347E-08
  6.374023E-08  6.654178E-08  5.481710E-08  4.539895E-08  3.959537E-08  2.855470E-08  1.851687E-08  1.062214E-08
  6.955371E-09  2.758809E-09  1.324818E-09  4.067444E-10  1.431260E-10  2.968292E-11  7.193213E-12  9.676340E-13
  2.590631E-13  5.066461E-14  1.453784E-14  2.956730E-15  9.483428E-16  2.197798E-16  7.325920E-17  2.024646E-17
  6.700006E-18  2.075204E-18  1.250842E-18  3.491866E-19  1.291940E-19  8.903274E-20  6.013010E-20  2.021264E-20
  1.173337E-20 -2.582844E-21  1.063120E-21  7.200394E-22 -1.245759E-22 -1.992067E-22  4.209281E-23 -3.126243E-23
 -6.323133E-24 -6.830107E-24 -1.713412E-23 -5.977307E-24 -1.591348E-23 -1.045842E-23 -6.709040E-24 -4.069543E-24
 -2.015718E-24 -2.849359E-24 -1.169108E-24 -7.675664E-25 -4.528531E-25 -3.449431E-25 -1.719800E-25 -9.320268E-26
 -6.459872E-26 -6.779083E-26 -4.697409E-26 -1.782816E-26 -1.826257E-26 -7.197048E-27 -4.509650E-27 -3.162307E-27
 -1.133179E-27 -6.662070E-28 -4.229298E-28 -1.538003E-28 -5.467580E-29 -6.144405E-29 -2.952089E-29 -2.190884E-29
 -1.331660E-29 -1.898671E-29 -2.009826E-30 -2.372337E-30 -3.538820E-30 -1.407329E-30 -1.812441E-30 -1.367008E-30
 -6.273747E-31 -1.445940E-31 -5.681409E-31 -6.472317E-32 -4.224862E-32 -8.062003E-32 -4.667089E-32 -3.547866E-32
 -2.990416E-32 -1.485813E-32 -3.151140E-33 -4.362282E-33 -2.486643E-33 -2.015588E-33 -1.279482E-33 -6.435635E-34
 -4.395017E-34 -1.799872E-34 -4.971507E-35 -1.780438E-35 -2.071480E-35  5.939779E-38 -4.238867E-38 -4.282778E-36
 -3.231284E-36 -2.515521E-36 -2.494965E-36 -2.969476E-36  5.075898E-37 -8.197514E-37 -5.680473E-37 -5.155936E-37
 -3.907497E-37 -1.934443E-39 -1.422809E-38 -2.719412E-38 -4.313984E-38 -1.370135E-39 -9.606203E-39 -3.573670E-39
 -8.554500E-39 -2.623419E-39 -3.449736E-39 -4.571349E-40 -2.135304E-40  1.283609E-40 -1.406954E-40  4.246760E-41
 -4.991021E-41  2.278225E-41  2.395738E-41  1.586411E-41  1.686149E-41 -9.604890E-42  3.718870E-42  2.810738E-42
 -2.100297E-42 -6.718548E-43 -2.455410E-43  4.461795E-43 -4.434237E-43  2.006906E-43 -3.567821E-44 -2.984355E-44
  1.253229E-44 -3.605461E-44 -1.574768E-44 -4.261451E-44 -7.414237E-44 -5.156961E-44 -2.459983E-44 -7.780955E-45
 -1.067207E-44 -3.326616E-45  1.164591E-46  1.162505E-44 -1.589401E-44 -1.461391E-44 -7.442582E-45 -5.360765E-45
 -2.734113E-45 -1.060816E-44 -8.258646E-45 -5.476888E-45  3.938548E-45 -1.271743E-45  2.088167E-45  9.881690E-47
  1.459205E-44  7.352460E-45  8.469233E-45  2.010929E-44  1.761210E-44  2.059995E-44  2.077056E-44  2.178481E-44
  1.681379E-44  1.962740E-44  1.224656E-44  3.012561E-44  4.459823E-44  4.877138E-44  3.698618E-44  2.821394E-44
  3.003163E-44  3.253199E-44  3.759614E-44  4.013988E-44  6.855741E-44  5.667089E-44  4.087723E-44  2.879098E-44
  3.442599E-44  2.892944E-44  2.248266E-44  1.802313E-44  2.130099E-44  1.071727E-44  1.419844E-44  1.152409E-44
  2.319005E-45  3.023986E-45 -6.537618E-45 -6.030928E-45 -1.697745E-44 -1.948681E-44 -2.524373E-44 -2.160014E-44
 -3.403528E-44 -4.470305E-44 -4.018921E-44 -6.375826E-44 -5.003017E-44 -8.963900E-44 -5.827826E-44 -8.101385E-44
 -5.749007E-44 -6.733965E-44 -3.982323E-44 -3.975450E-44 -2.918129E-44 -2.888635E-44 -1.657831E-44 -2.000207E-44
 -1.870374E-44 -1.426444E-44 -8.854160E-45 -6.446628E-45 -6.156352E-45 -2.338201E-45 -2.444278E-45  1.024179E-46
   8.79500000000001     
  0.000000E+00 -4.815979E-08  4.852355E-08  3.382218E-08  8.126949E-08  1.826708E-07  1.196143E-07  1.332078E-07
  1.075921E-07  1.389301E-07  8.128083E-08  1.140592E-07  9.412397E-08  1.130135E-07  7.107619E-08  8.805273E-08
  7.835055E-08  9.275189E-08  6.409736E-08  7.730504E-08  6.954124E-08  8.414104E-08  5.665770E-08  7.379906E-08
  6.165833E-08  7.021397E-08  5.120426E-08  4.992615E-08  3.710647E-08  3.055594E-08  1.706127E-08  1.174578E-08
  6.348486E-09  2.977177E-09  1.205658E-09  4.394171E-10  1.305956E-10  3.173285E-11  6.359187E-12  1.105131E-12
  2.444580E-13  5.325032E-14  1.362900E-14  3.110521E-15  9.442961E-16  2.227233E-16  7.521218E-17  1.899253E-17
  7.092715E-18  2.201410E-18  1.161087E-18  3.324928E-19  1.590944E-19  5.996636E-20  3.420032E-20  1.372859E-20
  6.253721E-21 -6.837454E-24  1.352329E-21  1.287986E-22 -3.355009E-22 -1.822675E-22 -5.160970E-24 -6.076394E-23
 -3.317750E-23 -4.482841E-24 -2.233379E-23 -9.435780E-24 -1.809188E-23 -5.558655E-24 -6.162005E-24 -2.532624E-24
 -2.120973E-24 -1.503056E-24 -1.445913E-24 -8.364189E-25 -3.465298E-25 -3.533250E-25 -2.321635E-25 -1.342500E-25
 -8.432533E-26 -5.852370E-26 -5.169143E-26 -2.653520E-26 -1.527030E-26 -8.719306E-27 -3.510374E-27 -3.159327E-27
 -1.376345E-27 -8.404650E-28 -5.012294E-28 -1.862281E-28 -1.555840E-28 -4.325059E-29 -2.216790E-29 -9.743838E-30
 -1.595114E-29 -1.279894E-29 -4.769138E-30 -3.382385E-30 -2.151447E-30 -7.135223E-31 -2.034698E-30 -8.652209E-32
 -7.125554E-31 -1.968537E-31 -3.431376E-31 -6.968641E-32 -6.230907E-32 -4.286018E-32 -1.449192E-32 -3.937078E-32
 -2.366996E-32 -1.368717E-32 -9.845762E-33 -4.173301E-33 -2.653436E-33 -1.797287E-33 -1.055713E-33 -7.663799E-34
 -2.990701E-34 -1.497617E-34 -3.586197E-35 -3.571949E-35 -7.321944E-36  8.068507E-37 -8.457175E-36  2.956569E-36
 -7.373811E-36 -3.287407E-36 -7.898041E-37 -2.597608E-36  9.228016E-38 -1.821007E-37  9.115428E-39 -1.475649E-37
  1.219772E-37  1.523145E-38 -1.253885E-37 -4.775647E-38 -2.906227E-38 -2.676773E-38 -1.875362E-38 -1.960946E-38
 -6.741408E-39 -2.466104E-39 -1.705125E-39 -1.120992E-40 -3.407856E-40 -2.961214E-40  2.141648E-41 -9.472312E-41
  1.728284E-41  2.524311E-41  7.438690E-42 -1.241951E-41  2.608880E-42 -4.245518E-42  2.110856E-42 -1.305157E-42
 -3.374633E-42  8.208730E-43 -1.416441E-42 -4.337050E-43  1.898204E-44 -4.463710E-43  1.776201E-43 -2.081450E-43
  2.393863E-45 -1.737448E-44 -4.377114E-44 -5.077489E-44 -5.956113E-44 -5.217310E-44 -1.315909E-44 -1.070261E-44
 -2.183941E-45  1.183836E-45 -5.492049E-45  1.465892E-45 -2.512947E-45 -1.460377E-44 -4.028544E-45 -2.099687E-45
 -2.710015E-46 -6.874703E-45 -3.549135E-45 -7.619153E-45  1.589504E-45  7.810320E-45  8.248007E-46  2.076180E-45
  1.552985E-44  5.190759E-45  8.952480E-45  1.628183E-44  2.373027E-44  1.641207E-44  1.792939E-44  1.404398E-44
  2.081151E-44  2.047761E-44  1.436843E-44  2.519980E-44  4.707123E-44  4.934461E-44  4.141414E-44  3.101007E-44
  3.268860E-44  3.180301E-44  4.260057E-44  4.451957E-44  6.520843E-44  6.382583E-44  3.566558E-44  3.247912E-44
  2.772333E-44  3.040620E-44  1.958578E-44  1.930824E-44  1.827869E-44  1.456812E-44  1.178049E-44  9.114144E-45
  5.835919E-45 -1.638323E-45 -3.712357E-45 -1.490415E-44 -1.206656E-44 -2.058417E-44 -1.859300E-44 -2.786490E-44
 -2.884311E-44 -3.709716E-44 -3.636712E-44 -6.219315E-44 -5.990839E-44 -7.771947E-44 -7.294279E-44 -6.243028E-44
 -7.416130E-44 -5.637013E-44 -4.882950E-44 -3.075199E-44 -3.361926E-44 -2.582192E-44 -1.988500E-44 -1.889106E-44
 -2.189828E-44 -1.186771E-44 -9.325860E-45 -7.852712E-45 -4.936565E-45 -3.474450E-45 -2.517071E-45  9.633348E-46
   8.80500000000002     
  0.000000E+00 -4.834516E-08  4.880185E-08  3.434860E-08  8.249862E-08  1.794335E-07  1.220622E-07  1.314531E-07
  1.082948E-07  1.349735E-07  8.149855E-08  1.110971E-07  9.510698E-08  1.093997E-07  7.192717E-08  9.007119E-08
  7.850378E-08  9.204304E-08  6.598044E-08  7.858738E-08  6.989426E-08  8.573608E-08  5.627389E-08  7.790729E-08
  6.022207E-08  7.213191E-08  4.915862E-08  5.344603E-08  3.474197E-08  3.143523E-08  1.593457E-08  1.264926E-08
  5.665375E-09  3.184495E-09  1.092921E-09  4.680565E-10  1.171801E-10  3.374442E-11  5.688759E-12  1.265176E-12
  2.222907E-13  5.777039E-14  1.258315E-14  3.426560E-15  8.865895E-16  2.452796E-16  7.221381E-17  2.011381E-17
  7.228883E-18  2.178205E-18  9.648912E-19  3.017422E-19  1.740525E-19  6.173644E-20  1.384042E-20  6.522031E-21
  2.087492E-21  9.053830E-22  1.257536E-21 -9.312818E-22 -4.731138E-22 -6.714565E-23 -2.560584E-23 -8.849330E-23
 -5.201849E-23 -8.332763E-24 -1.711184E-23 -1.454881E-23 -1.619642E-23 -4.275032E-24 -4.976537E-24 -2.604949E-24
 -1.962469E-24 -1.460071E-24 -1.726860E-24 -7.131292E-25 -3.956980E-25 -3.188723E-25 -2.055817E-25 -1.981926E-25
 -1.113269E-25 -4.822488E-26 -3.265594E-26 -2.479339E-26 -1.865939E-26 -7.638812E-27 -5.638963E-27 -3.021378E-27
 -2.023126E-27 -1.020141E-27 -5.544417E-28 -1.368395E-28 -2.051100E-28 -8.235520E-29 -4.617811E-29 -2.082325E-30
 -8.780580E-30 -1.123220E-29  2.426783E-30 -3.752335E-30 -5.599856E-30 -2.435230E-30 -1.578583E-30 -1.735579E-30
 -5.657832E-31 -6.877215E-32 -3.932620E-31 -8.884012E-32 -1.284642E-31 -8.001282E-32 -3.989688E-32 -4.316474E-32
 -2.433668E-32 -1.066904E-32 -1.220282E-32 -4.405498E-33 -2.831154E-33 -2.173496E-33 -9.364617E-34 -4.802596E-34
 -4.757279E-34 -2.538363E-34 -5.883003E-35 -2.885656E-35 -2.300967E-35  1.830248E-35 -2.860433E-36 -3.530516E-36
  3.851310E-37 -1.781868E-36 -3.065766E-36 -1.803232E-36  4.692488E-37 -6.666614E-37 -6.165561E-37 -6.226638E-37
 -4.774482E-37 -1.766301E-38 -4.522995E-38 -1.407754E-38 -3.180205E-38  5.532420E-39 -1.275932E-38 -5.915175E-39
 -8.194017E-39 -3.239487E-39 -3.428549E-39 -1.999500E-40 -2.315526E-40  1.310128E-40 -1.573730E-40  4.828898E-41
 -4.908570E-41  2.184394E-41  2.266932E-41  1.707161E-41  1.693484E-41 -9.474149E-42  3.761054E-42  2.927512E-42
 -1.968032E-42 -7.223178E-43 -3.178192E-43  4.470189E-43 -3.956712E-43  1.948612E-43 -1.014699E-43 -1.034890E-44
 -1.766199E-44 -2.412065E-44 -2.993824E-44 -4.225489E-44 -7.523900E-44 -4.855664E-44 -2.500709E-44 -1.165526E-44
 -1.108283E-44 -3.195424E-45 -5.144840E-47  1.026288E-44 -1.674968E-44 -1.320137E-44 -4.929387E-45 -6.777644E-45
 -2.983744E-45 -8.373412E-45 -9.869276E-45 -2.084146E-45 -2.353283E-47  1.504638E-45  3.063757E-45  3.493263E-45
  1.531857E-44  5.237082E-45  1.119835E-44  1.908993E-44  2.297137E-44  2.160350E-44  1.543065E-44  1.774616E-44
  1.753265E-44  2.163998E-44  1.401337E-44  2.812228E-44  3.671836E-44  5.151182E-44  3.361160E-44  2.883289E-44
  2.780277E-44  3.384342E-44  3.179561E-44  4.986403E-44  5.430262E-44  6.751502E-44  3.966864E-44  3.510347E-44
  2.758433E-44  3.010160E-44  2.618946E-44  1.769395E-44  1.768530E-44  1.551020E-44  1.272883E-44  8.709751E-45
  5.042942E-45 -3.604251E-45 -5.573265E-45 -8.369159E-45 -1.443156E-44 -1.905818E-44 -2.891294E-44 -2.568587E-44
 -3.096017E-44 -3.433468E-44 -4.464869E-44 -4.595149E-44 -7.354293E-44 -6.326932E-44 -8.699676E-44 -5.571986E-44
 -8.414351E-44 -5.106608E-44 -4.568216E-44 -2.973000E-44 -3.272684E-44 -2.453975E-44 -2.138949E-44 -1.733313E-44
 -1.926311E-44 -1.187083E-44 -5.895829E-45 -8.227902E-45 -4.609214E-45 -7.604149E-45 -5.927147E-46  3.355704E-46
   8.81500000000002     
  0.000000E+00 -4.851089E-08  4.907435E-08  3.492393E-08  8.376508E-08  1.757557E-07  1.245533E-07  1.293144E-07
  1.087796E-07  1.304406E-07  8.254090E-08  1.078827E-07  9.677433E-08  1.049693E-07  7.443316E-08  9.168065E-08
  7.981474E-08  9.015654E-08  7.007149E-08  7.882946E-08  7.153141E-08  8.531668E-08  5.826512E-08  7.969959E-08
  5.975638E-08  7.183237E-08  4.921931E-08  5.496198E-08  3.322490E-08  3.090873E-08  1.552899E-08  1.299699E-08
  5.175010E-09  3.294993E-09  1.036088E-09  4.793651E-10  1.094432E-10  3.469150E-11  5.544335E-12  1.356473E-12
  2.058169E-13  6.139947E-14  1.208784E-14  3.687518E-15  8.167619E-16  2.705809E-16  6.658549E-17  2.273407E-17
  6.912460E-18  1.997645E-18  8.343891E-19  2.727888E-19  1.592190E-19  9.204028E-20  2.088703E-20  4.753603E-21
  3.955859E-21 -1.063084E-21  9.876102E-22 -1.110521E-21 -3.347448E-22 -1.737196E-23  7.818248E-24 -7.539880E-23
 -3.487219E-23 -1.197437E-23 -9.941670E-24 -1.236687E-23 -1.305025E-23 -8.473158E-24 -5.221897E-24 -4.187773E-24
 -1.799934E-24 -2.782226E-24 -1.486558E-24 -6.244213E-25 -5.179925E-25 -3.000120E-25 -1.440924E-25 -1.520517E-25
 -9.389953E-26 -5.878312E-26 -3.239966E-26 -1.655640E-26 -2.141151E-26 -6.304488E-27 -5.979277E-27 -3.071904E-27
 -1.475172E-27 -7.706573E-28 -4.546183E-28 -1.341777E-28 -7.711911E-29 -7.597189E-29 -3.765377E-29 -1.821196E-29
 -1.168160E-29 -1.835880E-29 -1.635474E-31 -2.210727E-30 -4.099893E-30 -1.502041E-30 -1.855450E-30 -1.421272E-30
 -6.220115E-31 -1.540433E-31 -5.785805E-31 -5.390784E-32 -3.135150E-32 -7.750415E-32 -4.232068E-32 -3.713897E-32
 -3.001195E-32 -1.595224E-32 -2.034911E-33 -4.238893E-33 -2.280968E-33 -1.856927E-33 -1.318762E-33 -7.960087E-34
 -3.320186E-34 -1.234017E-34 -3.480067E-35 -2.306838E-35 -1.414664E-35 -1.035313E-35 -4.709157E-36 -9.714035E-38
 -8.968255E-36 -3.650798E-36 -6.678503E-37 -3.637021E-36  1.111315E-37 -4.933734E-37 -7.105494E-38 -1.811038E-37
  1.176115E-37  3.585962E-38 -9.060281E-38 -6.275444E-38 -4.348874E-38 -2.989172E-38 -1.645578E-38 -1.651807E-38
 -6.895727E-39 -2.052822E-39 -1.743155E-39 -3.343495E-40 -3.182648E-40 -2.822687E-40  4.189697E-41 -1.002206E-40
  1.406917E-41  2.760320E-41  5.207061E-42 -1.147561E-41  2.556992E-42 -3.597215E-42  2.662942E-42 -1.254349E-42
 -3.459740E-42  7.709368E-43 -1.384583E-42 -5.902973E-43 -1.267969E-43 -4.167992E-43  2.092893E-43 -2.181932E-43
  2.916410E-44 -3.168680E-44 -2.655210E-44 -5.274985E-44 -6.186858E-44 -5.508555E-44 -1.428962E-44 -7.108011E-45
 -3.096961E-45  4.300751E-46 -4.363956E-45  4.502802E-45 -4.559859E-45 -1.566167E-44 -6.789123E-45 -1.903695E-45
 -7.653862E-46 -9.586315E-45 -4.052872E-45 -9.095599E-45  4.895563E-45  2.535901E-45  7.956791E-46 -7.066583E-46
  1.468918E-44  7.339702E-45  7.358585E-45  1.882223E-44  1.791637E-44  1.856521E-44  2.170644E-44  2.056667E-44
  1.781661E-44  1.932399E-44  1.231251E-44  2.953919E-44  4.640481E-44  4.841804E-44  3.791604E-44  2.838624E-44
  3.025669E-44  3.250140E-44  3.734965E-44  4.043101E-44  6.753786E-44  5.715698E-44  4.146182E-44  2.935759E-44
  3.438966E-44  2.881206E-44  2.453075E-44  1.741231E-44  2.107217E-44  1.111648E-44  1.462918E-44  1.132124E-44
  1.863363E-45  1.864522E-45 -7.672227E-45 -1.729033E-45 -1.861285E-44 -1.835394E-44 -3.326587E-44 -1.985712E-44
 -3.580709E-44 -4.222520E-44 -4.801553E-44 -4.792346E-44 -6.390015E-44 -7.439324E-44 -7.368566E-44 -7.341772E-44
 -6.925397E-44 -6.087322E-44 -3.589753E-44 -3.843131E-44 -2.801589E-44 -2.710099E-44 -1.870826E-44 -1.769944E-44
 -1.478058E-44 -1.422675E-44 -3.480078E-45 -7.046192E-45 -5.622486E-45 -9.271035E-45  8.568852E-46 -1.009435E-45
   8.82500000000002     
  0.000000E+00 -4.865690E-08  4.934062E-08  3.554556E-08  8.506191E-08  1.716768E-07  1.270492E-07  1.268278E-07
  1.090372E-07  1.254843E-07  8.436427E-08  1.045684E-07  9.903216E-08  1.000283E-07  7.839812E-08  9.272896E-08
