 -0.885000000000000     
  0.000000E+00  3.970820-100  9.352098-100  1.729766E-99  4.087155E-99  6.209900E-99  8.127177E-99  1.012316E-98
  6.886430E-47  6.638281E-47  6.834535E-47  6.687321E-47  6.492196E-47  6.486485E-47  6.488218E-47  6.593538E-47
  6.355013E-47  6.337893E-47  6.393254E-47  6.354701E-47  6.412146E-47  6.493771E-47  6.428624E-47  6.351332E-47
  6.025461E-47  6.020352E-47  6.075717E-47  6.159331E-47  6.392222E-47  6.478693E-47  6.275277E-47  6.001179E-47
  5.767327E-47  5.845112E-47  5.865097E-47  5.890137E-47  5.980001E-47  6.179609E-47  6.532815E-47  6.885818E-47
  6.510870E-47  6.386415E-47  6.586460E-47  6.681345E-47  6.677443E-47  6.815751E-47  6.945793E-47  7.127452E-47
  7.067200E-47  6.995029E-47  6.971342E-47  6.867353E-47  6.715892E-47  6.863708E-47  6.819779E-47  6.886629E-47
  6.593529E-47  6.342209E-47  6.154738E-47  6.018288E-47  5.829067E-47  5.663091E-47  5.711169E-47  5.737192E-47
  5.533696E-47  5.444912E-47  5.446971E-47  5.450073E-47  5.330796E-47  5.338634E-47  5.320632E-47  5.227949E-47
  0.719999999999996     
  0.000000E+00  1.775780E-13  4.077504E-13  6.621531E-13  1.302392E-12  2.322827E-12  3.000353E-12  3.905004E-12
  4.099757E-12  5.433778E-12  5.601894E-12  6.208038E-12  6.742426E-12  7.437346E-12  7.534986E-12  7.398520E-12
  8.603608E-12  8.290432E-12  8.504141E-12  8.094147E-12  8.899439E-12  8.849262E-12  8.481614E-12  8.400043E-12
  9.025414E-12  9.270912E-12  9.326964E-12  9.035979E-12  8.904455E-12  8.226785E-12  7.991622E-12  7.121500E-12
  6.130221E-12  5.045973E-12  3.869218E-12  2.661588E-12  1.760226E-12  1.070584E-12  5.963414E-13  2.856460E-13
  1.325217E-13  5.225782E-14  1.717740E-14  5.350531E-15  1.338151E-15  3.070655E-16  6.435490E-17  1.759660E-17
  5.323200E-18  1.611492E-18  4.313448E-19  1.312738E-19  4.347929E-20  1.425092E-20  4.778209E-21  1.701083E-21
  6.258072E-22  2.390305E-22  8.764965E-23  3.424649E-23  1.410765E-23  5.596273E-24  2.365631E-24  9.738919E-25
  4.416321E-25  1.974492E-25  8.560665E-26  4.012014E-26  1.850792E-26  8.978929E-27  4.216535E-27  2.040327E-27
  1.010887E-27  5.072438E-28  2.569446E-28  1.269231E-28  6.723258E-29  3.470573E-29  1.838075E-29  9.792534E-30
  5.289478E-30  2.884711E-30  1.565409E-30  8.534051E-31  4.762955E-31  2.707781E-31  1.512411E-31  8.642594E-32
  4.993715E-32  2.862736E-32  1.674877E-32  9.635799E-33  5.708210E-33  3.441131E-33  2.021173E-33  1.231573E-33
  7.515149E-34  4.574110E-34  2.819493E-34  1.698251E-34  1.055634E-34  6.523486E-35  4.108539E-35  2.543614E-35
  1.601254E-35  1.050844E-35  6.562109E-36  4.191455E-36  2.709990E-36  1.761819E-36  1.134441E-36  7.339541E-37
  4.869630E-37  3.206644E-37  2.128980E-37  1.397069E-37  9.343740E-38  6.220181E-38  4.098739E-38  2.797234E-38
  1.913729E-38  1.290342E-38  8.771932E-39  5.954772E-39  4.060776E-39  2.800813E-39  1.910916E-39  1.330363E-39
  9.249912E-40  6.470226E-40  4.452529E-40  3.107140E-40  2.211383E-40  1.539301E-40  1.086865E-40  7.659079E-41
  5.474771E-41  3.904283E-41  2.753607E-41  1.969821E-41  1.430888E-41  1.026340E-41  7.400986E-42  5.240114E-42
  3.866854E-42  2.816622E-42  2.056082E-42  1.492200E-42  1.097923E-42  8.012728E-43  5.861692E-43  4.278196E-43
  3.164484E-43  2.333770E-43  1.727893E-43  1.265514E-43  9.430275E-44  6.987728E-44  5.127396E-44  3.764660E-44
  2.766658E-44  2.038877E-44  1.456450E-44  1.056233E-44  7.493129E-45  5.369611E-45  3.713093E-45  2.610224E-45
  1.799737E-45  1.235794E-45  8.652673E-46  5.987268E-46  4.342323E-46  3.253919E-46  2.505764E-46  1.975108E-46
  1.619487E-46  1.435541E-46  1.341402E-46  1.267034E-46  1.258938E-46  1.224511E-46  1.150267E-46  1.094792E-46
  9.928485E-47  9.950928E-47  9.829192E-47  9.804079E-47  9.812805E-47  9.647581E-47  9.878430E-47  1.021950E-46
  9.304799E-47  9.269052E-47  9.447329E-47  9.302721E-47  9.167423E-47  9.031453E-47  9.112285E-47  9.182960E-47
  8.824059E-47  8.792846E-47  8.893832E-47  8.857500E-47  8.937228E-47  9.135950E-47  8.985846E-47  8.837231E-47
  8.442119E-47  8.433985E-47  8.418952E-47  8.628852E-47  8.914027E-47  9.046014E-47  8.736795E-47  8.434017E-47
  8.059910E-47  8.165487E-47  8.173740E-47  8.097973E-47  8.240960E-47  8.508838E-47  9.009193E-47  9.482097E-47
  9.029641E-47  8.888804E-47  9.022174E-47  9.420305E-47  9.365790E-47  9.398048E-47  9.725817E-47  1.001548E-46
  9.758400E-47  9.727462E-47  9.748976E-47  9.671686E-47  9.377444E-47  9.532748E-47  9.643956E-47  9.628899E-47
  9.229867E-47  8.922361E-47  8.642520E-47  8.324466E-47  8.133309E-47  7.923774E-47  7.941178E-47  7.975482E-47
  7.708073E-47  7.666751E-47  7.655879E-47  7.578748E-47  7.436297E-47  7.445520E-47  7.430413E-47  7.346286E-47
  0.729999999999996     
  0.000000E+00  2.557138E-13  5.951955E-13  9.530432E-13  1.879460E-12  3.360044E-12  4.335101E-12  5.611854E-12
  5.888716E-12  7.790984E-12  8.023220E-12  8.897853E-12  9.690014E-12  1.062517E-11  1.074893E-11  1.057360E-11
  1.228120E-11  1.183563E-11  1.212777E-11  1.152134E-11  1.270465E-11  1.261287E-11  1.207935E-11  1.197689E-11
  1.284454E-11  1.321323E-11  1.327693E-11  1.283726E-11  1.261798E-11  1.160515E-11  1.119108E-11  9.912160E-12
  8.453947E-12  6.870651E-12  5.194746E-12  3.517172E-12  2.282885E-12  1.359050E-12  7.398902E-13  3.446063E-13
  1.550445E-13  5.881176E-14  1.855235E-14  5.526871E-15  1.322776E-15  2.937989E-16  6.336082E-17  1.832218E-17
  5.506525E-18  1.621934E-18  4.363657E-19  1.363497E-19  4.515592E-20  1.466270E-20  4.975975E-21  1.774805E-21
  6.568826E-22  2.496487E-22  9.239214E-23  3.626427E-23  1.483179E-23  5.957795E-24  2.525037E-24  1.045247E-24
  4.756878E-25  2.121613E-25  9.253201E-26  4.359711E-26  2.010446E-26  9.755080E-27  4.536271E-27  2.233143E-27
  1.106766E-27  5.545168E-28  2.808607E-28  1.391434E-28  7.348773E-29  3.818590E-29  2.014358E-29  1.080348E-29
  5.845317E-30  3.173033E-30  1.733114E-30  9.370388E-31  5.266438E-31  2.990852E-31  1.681025E-31  9.572251E-32
  5.544430E-32  3.185631E-32  1.868746E-32  1.071856E-32  6.408366E-33  3.835715E-33  2.287244E-33  1.390089E-33
  8.430257E-34  5.141656E-34  3.135229E-34  1.912311E-34  1.190457E-34  7.392481E-35  4.607831E-35  2.883933E-35
  1.792295E-35  1.180430E-35  7.361042E-36  4.741293E-36  3.069303E-36  1.995838E-36  1.278577E-36  8.294251E-37
  5.503423E-37  3.632120E-37  2.403555E-37  1.590853E-37  1.058870E-37  7.052160E-38  4.656820E-38  3.164470E-38
  2.163564E-38  1.461168E-38  9.993321E-39  6.774481E-39  4.604065E-39  3.213338E-39  2.176876E-39  1.507571E-39
  1.052847E-39  7.348937E-40  5.056427E-40  3.549622E-40  2.527013E-40  1.749955E-40  1.241927E-40  8.750998E-41
  6.241514E-41  4.463134E-41  3.165046E-41  2.252290E-41  1.631931E-41  1.179125E-41  8.491535E-42  6.023334E-42
  4.421401E-42  3.243388E-42  2.360614E-42  1.694433E-42  1.242843E-42  9.181170E-43  6.694244E-43  4.898069E-43
  3.632491E-43  2.700258E-43  1.980053E-43  1.460005E-43  1.084548E-43  7.969634E-44  5.837544E-44  4.320364E-44
  3.178205E-44  2.333652E-44  1.664337E-44  1.219041E-44  8.572903E-45  6.134533E-45  4.258690E-45  2.999294E-45
  2.069754E-45  1.433476E-45  1.012956E-45  7.124277E-46  5.281985E-46  4.011685E-46  3.154604E-46  2.539734E-46
  2.126684E-46  1.925543E-46  1.817082E-46  1.727973E-46  1.739296E-46  1.697530E-46  1.607950E-46  1.519147E-46
  1.384607E-46  1.375670E-46  1.359448E-46  1.367934E-46  1.355975E-46  1.345610E-46  1.373922E-46  1.421574E-46
  1.442548E-46  1.293870E-46  1.322882E-46  1.295657E-46  1.275258E-46  1.265352E-46  1.267636E-46  1.282800E-46
  1.222623E-46  1.227806E-46  1.242992E-46  1.236509E-46  1.248800E-46  1.274031E-46  1.243141E-46  1.238835E-46
  1.180178E-46  1.171371E-46  1.182937E-46  1.204089E-46  1.237784E-46  1.264056E-46  1.214659E-46  1.163252E-46
  1.129953E-46  1.135858E-46  1.139022E-46  1.123183E-46  1.134592E-46  1.162284E-46  1.241939E-46  1.310851E-46
  1.254854E-46  1.232457E-46  1.263729E-46  1.294973E-46  1.282891E-46  1.308818E-46  1.344078E-46  1.381659E-46
  1.365652E-46  1.351151E-46  1.361855E-46  1.339932E-46  1.319335E-46  1.339365E-46  1.338902E-46  1.348745E-46
  1.282183E-46  1.238399E-46  1.200264E-46  1.169948E-46  1.125447E-46  1.110239E-46  1.115243E-46  1.113861E-46
  1.078734E-46  1.061847E-46  1.062256E-46  1.051822E-46  1.030044E-46  1.041990E-46  1.024601E-46  1.024822E-46
  0.739999999999996     
  0.000000E+00  3.673186E-13  8.667208E-13  1.367911E-12  2.706231E-12  4.849798E-12  6.249373E-12  8.044589E-12
  8.436833E-12  1.114553E-11  1.146436E-11  1.272297E-11  1.389174E-11  1.514377E-11  1.529983E-11  1.507643E-11
  1.748786E-11  1.685751E-11  1.725794E-11  1.636220E-11  1.809483E-11  1.793721E-11  1.716591E-11  1.703956E-11
  1.823745E-11  1.878722E-11  1.885477E-11  1.819066E-11  1.783050E-11  1.632334E-11  1.561957E-11  1.374605E-11
  1.161187E-11  9.314402E-12  6.941030E-12  4.623840E-12  2.943888E-12  1.714446E-12  9.116694E-13  4.125162E-13
  1.798060E-13  6.552898E-14  1.981544E-14  5.643620E-15  1.295720E-15  2.812420E-16  6.331442E-17  1.917177E-17
  5.651430E-18  1.621742E-18  4.462578E-19  1.420480E-19  4.671768E-20  1.512003E-20  5.196732E-21  1.846865E-21
  6.887750E-22  2.608280E-22  9.742106E-23  3.822534E-23  1.563730E-23  6.332708E-24  2.698423E-24  1.126138E-24
  5.120026E-25  2.285919E-25  1.004936E-25  4.741515E-26  2.187796E-26  1.062606E-26  4.888552E-27  2.443309E-27
  1.221167E-27  6.054110E-28  3.074341E-28  1.534098E-28  8.025118E-29  4.234897E-29  2.203300E-29  1.197923E-29
  6.408500E-30  3.504357E-30  1.910676E-30  1.038145E-30  5.824213E-31  3.319881E-31  1.869210E-31  1.063199E-31
  6.165428E-32  3.542430E-32  2.087260E-32  1.192549E-32  7.232344E-33  4.241104E-33  2.585545E-33  1.548617E-33
  9.428592E-34  5.762888E-34  3.538263E-34  2.127511E-34  1.333447E-34  8.394411E-35  5.188123E-35  3.274411E-35
  2.027017E-35  1.332117E-35  8.323790E-36  5.381158E-36  3.471181E-36  2.269399E-36  1.447270E-36  9.422315E-37
  6.248287E-37  4.117856E-37  2.730177E-37  1.783796E-37  1.198831E-37  8.026720E-38  5.275775E-38  3.573439E-38
  2.445735E-38  1.655491E-38  1.126910E-38  7.652084E-39  5.180560E-39  3.647020E-39  2.470822E-39  1.722626E-39
  1.197921E-39  8.387404E-40  5.820286E-40  4.039791E-40  2.888328E-40  2.007397E-40  1.424005E-40  9.959630E-41
  7.135349E-41  5.110964E-41  3.606105E-41  2.578383E-41  1.873739E-41  1.342758E-41  9.670014E-42  6.884524E-42
  5.048037E-42  3.685572E-42  2.681304E-42  1.952554E-42  1.435781E-42  1.054432E-42  7.692231E-43  5.626664E-43
  4.156270E-43  3.078418E-43  2.270310E-43  1.666218E-43  1.240442E-43  9.201456E-44  6.748928E-44  4.939430E-44
  3.634055E-44  2.678241E-44  1.914759E-44  1.389567E-44  9.861267E-45  7.045394E-45  4.887890E-45  3.456641E-45
  2.393530E-45  1.663792E-45  1.191409E-45  8.498136E-46  6.390241E-46  4.994759E-46  4.016317E-46  3.291604E-46
  2.806203E-46  2.571794E-46  2.460536E-46  2.357417E-46  2.405772E-46  2.323540E-46  2.210493E-46  2.104315E-46
  1.908023E-46  1.913476E-46  1.879730E-46  1.886273E-46  1.890069E-46  1.865331E-46  1.901663E-46  1.954862E-46
  1.792515E-46  1.792944E-46  1.842076E-46  1.803413E-46  1.767488E-46  1.750282E-46  1.762752E-46  1.782791E-46
  1.706256E-46  1.700887E-46  1.741752E-46  1.724494E-46  1.730650E-46  1.763588E-46  1.736231E-46  1.718725E-46
  1.636609E-46  1.624329E-46  1.649911E-46  1.667950E-46  1.724357E-46  1.760558E-46  1.696492E-46  1.622905E-46
  1.554595E-46  1.576023E-46  1.562221E-46  1.569464E-46  1.569891E-46  1.618036E-46  1.706171E-46  1.796820E-46
  1.707950E-46  1.679756E-46  1.754081E-46  1.775222E-46  1.762071E-46  1.795576E-46  1.863788E-46  1.906811E-46
  1.887694E-46  1.880423E-46  1.884438E-46  1.846374E-46  1.827054E-46  1.859093E-46  1.854097E-46  1.873071E-46
  1.792365E-46  1.722899E-46  1.673453E-46  1.631924E-46  1.566239E-46  1.530390E-46  1.542315E-46  1.548601E-46
  1.489276E-46  1.459009E-46  1.471403E-46  1.457679E-46  1.436280E-46  1.430514E-46  1.427747E-46  1.422211E-46
  0.749999999999996     
  0.000000E+00  5.263932E-13  1.259020E-12  1.958046E-12  3.888170E-12  6.984884E-12  8.988501E-12  1.150348E-11
  1.205727E-11  1.590881E-11  1.634371E-11  1.815011E-11  1.986646E-11  2.153405E-11  2.173020E-11  2.144793E-11
  2.484194E-11  2.395465E-11  2.450568E-11  2.318494E-11  2.571274E-11  2.545313E-11  2.434228E-11  2.418984E-11
  2.583565E-11  2.664967E-11  2.671253E-11  2.571027E-11  2.512630E-11  2.289289E-11  2.172817E-11  1.899294E-11
  1.588525E-11  1.257206E-11  9.229736E-12  6.047166E-12  3.774511E-12  2.149125E-12  1.115496E-12  4.899306E-13
  2.066626E-13  7.227430E-14  2.092817E-14  5.698779E-15  1.259974E-15  2.705416E-16  6.421212E-17  2.005546E-17
  5.749645E-18  1.616342E-18  4.614746E-19  1.479030E-19  4.812918E-20  1.565413E-20  5.435868E-21  1.918947E-21
  7.218473E-22  2.732401E-22  1.027786E-22  4.019023E-23  1.659137E-23  6.731514E-24  2.888477E-24  1.214527E-24
  5.500799E-25  2.473325E-25  1.093803E-25  5.151236E-26  2.382865E-26  1.159591E-26  5.317857E-27  2.667357E-27
  1.349289E-27  6.612495E-28  3.375200E-28  1.696278E-28  8.815338E-29  4.703619E-29  2.423771E-29  1.329588E-29
  7.024264E-30  3.894397E-30  2.107861E-30  1.163237E-30  6.467382E-31  3.710294E-31  2.078581E-31  1.186040E-31
  6.888607E-32  3.947707E-32  2.329808E-32  1.333237E-32  8.092113E-33  4.731332E-33  2.877103E-33  1.718216E-33
  1.055857E-33  6.455850E-34  4.014779E-34  2.377451E-34  1.493642E-34  9.380946E-35  5.857020E-35  3.664669E-35
  2.299044E-35  1.506320E-35  9.431475E-36  6.055799E-36  3.909136E-36  2.552266E-36  1.639978E-36  1.064884E-36
  7.064697E-37  4.653155E-37  3.091728E-37  2.021619E-37  1.359497E-37  9.088374E-38  5.981287E-38  4.080387E-38
  2.792901E-38  1.888333E-38  1.282273E-38  8.732874E-39  5.959316E-39  4.120089E-39  2.811579E-39  1.962682E-39
  1.365350E-39  9.563154E-40  6.579665E-40  4.596468E-40  3.274926E-40  2.279166E-40  1.613025E-40  1.139393E-40
  8.149894E-41  5.807176E-41  4.102360E-41  2.939297E-41  2.131856E-41  1.536158E-41  1.108927E-41  7.840878E-42
  5.795921E-42  4.236025E-42  3.094187E-42  2.233088E-42  1.643870E-42  1.202562E-42  8.794414E-43  6.431400E-43
  4.768137E-43  3.530226E-43  2.607341E-43  1.914439E-43  1.424420E-43  1.047778E-43  7.681941E-44  5.686529E-44
  4.175461E-44  3.069600E-44  2.188595E-44  1.597806E-44  1.127389E-44  8.076400E-45  5.608420E-45  3.972567E-45
  2.767580E-45  1.953036E-45  1.410032E-45  1.026818E-45  7.909894E-46  6.295946E-46  5.154712E-46  4.301996E-46
  3.734497E-46  3.489126E-46  3.332561E-46  3.266335E-46  3.320921E-46  3.238385E-46  3.064016E-46  2.906626E-46
  2.634917E-46  2.663705E-46  2.622197E-46  2.638890E-46  2.619039E-46  2.580685E-46  2.640575E-46  2.714047E-46
  2.497886E-46  2.480953E-46  2.519898E-46  2.499729E-46  2.434512E-46  2.424510E-46  2.448137E-46  2.477925E-46
  2.362321E-46  2.358405E-46  2.376060E-46  2.376564E-46  2.402828E-46  2.445693E-46  2.405570E-46  2.370029E-46
  2.258226E-46  2.261736E-46  2.280799E-46  2.308974E-46  2.399414E-46  2.432580E-46  2.332125E-46  2.256331E-46
  2.166091E-46  2.191769E-46  2.151789E-46  2.146469E-46  2.152665E-46  2.220770E-46  2.321794E-46  2.449163E-46
  2.348199E-46  2.330278E-46  2.382681E-46  2.469754E-46  2.434395E-46  2.464132E-46  2.560594E-46  2.642446E-46
  2.596744E-46  2.588108E-46  2.617815E-46  2.592483E-46  2.504611E-46  2.561608E-46  2.613509E-46  2.593408E-46
  2.475953E-46  2.369992E-46  2.303757E-46  2.258032E-46  2.171696E-46  2.128703E-46  2.146032E-46  2.147250E-46
  2.063056E-46  2.044998E-46  2.037113E-46  2.024824E-46  1.981965E-46  1.979459E-46  1.967775E-46  1.964239E-46
  0.759999999999996     
  0.000000E+00  7.526686E-13  1.824323E-12  2.795354E-12  5.574207E-12  1.003823E-11  1.289896E-11  1.640960E-11
  1.718874E-11  2.265755E-11  2.324682E-11  2.583286E-11  2.834163E-11  3.055092E-11  3.079735E-11  3.044368E-11
  3.520500E-11  3.396158E-11  3.472370E-11  3.278036E-11  3.645477E-11  3.603986E-11  3.444610E-11  3.426702E-11
  3.651731E-11  3.771427E-11  3.775573E-11  3.624507E-11  3.530889E-11  3.201260E-11  3.012532E-11  2.614585E-11
  2.164338E-11  1.689436E-11  1.221370E-11  7.867267E-12  4.811522E-12  2.676848E-12  1.355251E-12  5.772375E-13
  2.353745E-13  7.889382E-14  2.185573E-14  5.693743E-15  1.219154E-15  2.626634E-16  6.594902E-17  2.088278E-17
  5.802114E-18  1.612208E-18  4.814531E-19  1.534761E-19  4.942661E-20  1.628255E-20  5.686300E-21  1.995819E-21
  7.568113E-22  2.874647E-22  1.085641E-22  4.228848E-23  1.773265E-23  7.171594E-24  3.096728E-24  1.307766E-24
  5.901197E-25  2.685205E-25  1.188893E-25  5.585270E-26  2.594421E-26  1.265048E-26  5.849245E-27  2.904152E-27
  1.482324E-27  7.235630E-28  3.713809E-28  1.871063E-28  9.756183E-29  5.188594E-29  2.687595E-29  1.469005E-29
  7.757457E-30  4.337707E-30  2.337224E-30  1.303274E-30  7.200724E-31  4.146231E-31  2.309304E-31  1.323854E-31
  7.701982E-32  4.409451E-32  2.596092E-32  1.495389E-32  8.965565E-33  5.337931E-33  3.178980E-33  1.927729E-33
  1.186623E-33  7.237314E-34  4.492750E-34  2.690465E-34  1.684345E-34  1.042897E-34  6.584272E-35  4.088200E-35
  2.580324E-35  1.692615E-35  1.060355E-35  6.786186E-36  4.404665E-36  2.865989E-36  1.847747E-36  1.196633E-36
  7.964532E-37  5.245919E-37  3.482028E-37  2.309638E-37  1.539190E-37  1.024745E-37  6.792664E-38  4.626922E-38
  3.169606E-38  2.142397E-38  1.464151E-38  9.942787E-39  6.772755E-39  4.714302E-39  3.203490E-39  2.219932E-39
  1.553188E-39  1.083455E-39  7.465678E-40  5.243494E-40  3.739273E-40  2.592232E-40  1.844172E-40  1.296301E-40
  9.278083E-41  6.629903E-41  4.712312E-41  3.353555E-41  2.434113E-41  1.758394E-41  1.264904E-41  8.998256E-42
  6.595382E-42  4.838760E-42  3.512388E-42  2.540609E-42  1.864111E-42  1.380111E-42  1.005919E-42  7.364455E-43
  5.448742E-43  4.056608E-43  2.974073E-43  2.193802E-43  1.627806E-43  1.205613E-43  8.830384E-44  6.478840E-44
  4.771389E-44  3.511849E-44  2.507391E-44  1.829658E-44  1.295458E-44  9.265943E-45  6.466625E-45  4.613664E-45
  3.222045E-45  2.275221E-45  1.681023E-45  1.241809E-45  9.814941E-46  8.023305E-46  6.682839E-46  5.708761E-46
  4.987877E-46  4.667790E-46  4.559644E-46  4.462836E-46  4.526786E-46  4.493501E-46  4.216904E-46  3.982730E-46
  3.637931E-46  3.628921E-46  3.591157E-46  3.627795E-46  3.580013E-46  3.565459E-46  3.605096E-46  3.751342E-46
  3.490667E-46  3.407289E-46  3.480744E-46  3.474201E-46  3.388186E-46  3.364438E-46  3.373324E-46  3.409197E-46
  3.266510E-46  3.277272E-46  3.327804E-46  3.308087E-46  3.322816E-46  3.412839E-46  3.327982E-46  3.300619E-46
  3.124070E-46  3.134297E-46  3.180220E-46  3.202896E-46  3.303154E-46  3.360080E-46  3.223016E-46  3.100335E-46
  2.997840E-46  3.005941E-46  3.006999E-46  2.956298E-46  2.962930E-46  3.002548E-46  3.173046E-46  3.353991E-46
  3.191398E-46  3.138329E-46  3.303993E-46  3.362311E-46  3.362922E-46  3.396822E-46  3.504092E-46  3.615229E-46
  3.610980E-46  3.550039E-46  3.586328E-46  3.575724E-46  3.491637E-46  3.547518E-46  3.566007E-46  3.588765E-46
  3.436028E-46  3.311984E-46  3.196672E-46  3.139799E-46  3.010239E-46  2.971871E-46  2.965163E-46  2.949332E-46
  2.842081E-46  2.828018E-46  2.805763E-46  2.820155E-46  2.738635E-46  2.737095E-46  2.741731E-46  2.714135E-46
  0.769999999999996     
  0.000000E+00  1.073902E-12  2.636766E-12  3.980433E-12  7.974213E-12  1.439536E-11  1.846894E-11  2.335211E-11
  2.444450E-11  3.219858E-11  3.299136E-11  3.668451E-11  4.033474E-11  4.324569E-11  4.355637E-11  4.311683E-11
  4.977493E-11  4.803917E-11  4.909962E-11  4.624694E-11  5.156828E-11  5.092030E-11  4.864241E-11  4.843917E-11
  5.150114E-11  5.324920E-11  5.323875E-11  5.096562E-11  4.947998E-11  4.463382E-11  4.162859E-11  3.585928E-11
  2.936876E-11  2.260222E-11  1.608366E-11  1.018125E-11  6.097695E-12  3.312704E-12  1.634750E-12  6.746052E-13
  2.655978E-13  8.522019E-14  2.256962E-14  5.633502E-15  1.177226E-15  2.582933E-16  6.833154E-17  2.157559E-17
  5.818885E-18  1.615740E-18  5.047094E-19  1.584689E-19  5.070912E-20  1.700270E-20  5.941296E-21  2.084097E-21
  7.944630E-22  3.038283E-22  1.149134E-22  4.468084E-23  1.905516E-23  7.671398E-24  3.323210E-24  1.404466E-24
  6.333551E-25  2.917284E-25  1.287512E-25  6.046610E-26  2.821153E-26  1.377152E-26  6.465606E-27  3.158917E-27
  1.614476E-27  7.933157E-28  4.085257E-28  2.051276E-28  1.082046E-28  5.674393E-29  2.987211E-29  1.613103E-29
  8.629993E-30  4.811302E-30  2.601333E-30  1.442054E-30  8.002820E-31  4.598996E-31  2.564466E-31  1.473265E-31
  8.568687E-32  4.923295E-32  2.892067E-32  1.673087E-32  9.966024E-33  5.999308E-33  3.552529E-33  2.177749E-33
  1.332126E-33  8.114839E-34  4.981094E-34  3.038195E-34  1.897203E-34  1.176950E-34  7.375581E-35  4.626131E-35
  2.883640E-35  1.899314E-35  1.190676E-35  7.663648E-36  4.977995E-36  3.250853E-36  2.079011E-36  1.353469E-36
  9.006147E-37  5.934742E-37  3.937150E-37  2.594719E-37  1.739153E-37  1.162688E-37  7.676904E-38  5.199873E-38
  3.569900E-38  2.415618E-38  1.650185E-38  1.120120E-38  7.593237E-39  5.349462E-39  3.629534E-39  2.530343E-39
  1.762830E-39  1.234240E-39  8.577082E-40  5.956988E-40  4.262397E-40  2.966446E-40  2.107183E-40  1.473972E-40
  1.057907E-40  7.575041E-41  5.338985E-41  3.832229E-41  2.785683E-41  1.996680E-41  1.441435E-41  1.024290E-41
  7.537597E-42  5.507971E-42  4.016363E-42  2.930662E-42  2.160996E-42  1.575234E-42  1.151701E-42  8.437852E-43
  6.232882E-43  4.611094E-43  3.417165E-43  2.500659E-43  1.864744E-43  1.379124E-43  1.011240E-43  7.449264E-44
  5.474401E-44  4.029007E-44  2.877056E-44  2.091812E-44  1.485439E-44  1.067034E-44  7.436488E-45  5.314149E-45
  3.761608E-45  2.713095E-45  2.012442E-45  1.523948E-45  1.234971E-45  1.024718E-45  8.719603E-46  7.545322E-46
  6.744191E-46  6.390477E-46  6.193622E-46  6.142381E-46  6.286893E-46  6.110288E-46  5.781249E-46  5.513656E-46
  5.058603E-46  5.085099E-46  4.963517E-46  5.029981E-46  5.009499E-46  4.930684E-46  5.014921E-46  5.120919E-46
  4.768118E-46  4.753292E-46  4.860694E-46  4.744214E-46  4.712238E-46  4.651139E-46  4.684912E-46  4.715707E-46
  4.514266E-46  4.518981E-46  4.591495E-46  4.565162E-46  4.581354E-46  4.671697E-46  4.583218E-46  4.511473E-46
  4.320407E-46  4.323848E-46  4.373753E-46  4.404135E-46  4.572217E-46  4.683438E-46  4.481898E-46  4.318743E-46
  4.094468E-46  4.123168E-46  4.124717E-46  4.056361E-46  4.047808E-46  4.147999E-46  4.353370E-46  4.603508E-46
  4.355404E-46  4.302377E-46  4.467716E-46  4.620282E-46  4.558523E-46  4.626500E-46  4.893387E-46  5.019332E-46
  4.970491E-46  4.928153E-46  4.926191E-46  4.885241E-46  4.831795E-46  4.912855E-46  4.934293E-46  4.935753E-46
  4.733463E-46  4.577925E-46  4.421472E-46  4.300989E-46  4.143464E-46  4.071907E-46  4.108636E-46  4.076565E-46
  3.945814E-46  3.914356E-46  3.902626E-46  3.855160E-46  3.795839E-46  3.812177E-46  3.786100E-46  3.783030E-46
  0.779999999999996     
  0.000000E+00  1.529072E-12  3.801278E-12  5.653716E-12  1.138333E-11  2.059964E-11  2.638469E-11  3.315349E-11
  3.467990E-11  4.565823E-11  4.671677E-11  5.197855E-11  5.726557E-11  6.107945E-11  6.147439E-11  6.093219E-11
  7.021375E-11  6.779860E-11  6.928416E-11  6.510752E-11  7.278525E-11  7.179180E-11  6.854848E-11  6.832847E-11
  7.247482E-11  7.501054E-11  7.489501E-11  7.148139E-11  6.914548E-11  6.204746E-11  5.733234E-11  4.899827E-11
  3.968860E-11  3.010397E-11  2.107602E-11  1.310585E-11  7.682253E-12  4.072958E-12  1.957580E-12  7.819279E-13
  2.968813E-13  9.107991E-14  2.305026E-14  5.526553E-15  1.138182E-15  2.577649E-16  7.110220E-17  2.207970E-17
  5.817428E-18  1.632183E-18  5.291520E-19  1.628054E-19  5.211324E-20  1.779199E-20  6.197358E-21  2.190016E-21
  8.354213E-22  3.223203E-22  1.219506E-22  4.750620E-23  2.051263E-23  8.242887E-24  3.567374E-24  1.505943E-24
  6.818368E-25  3.162675E-25  1.389952E-25  6.546169E-26  3.063696E-26  1.495968E-26  7.113303E-27  3.443264E-27
  1.749076E-27  8.706475E-28  4.482486E-28  2.237654E-28  1.193868E-28  6.195798E-29  3.301576E-29  1.767904E-29
  9.597098E-30  5.299584E-30  2.889484E-30  1.577611E-30  8.860107E-31  5.070497E-31  2.850630E-31  1.635004E-31
  9.492588E-32  5.479783E-32  3.225462E-32  1.861259E-32  1.119681E-32  6.659948E-33  4.015493E-33  2.436958E-33
  1.487473E-33  9.098552E-34  5.580331E-34  3.384082E-34  2.118795E-34  1.336183E-34  8.284592E-35  5.251372E-35
