#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m-----hhTpt-----hhXpt-----hhTp2-----hhXp2------bxpt-------bypt-------bzpt-------bxp2-------byp2-------bzp2-------uxpt-------uypt-------uzpt-------uxp2-------uyp2-------uzp2----
  640   1.0140  2.30E-05 7.573E-03 6.252E-02 1.996E-09 1.751E-06 1.214E-01 3.536E-01 4.974E-01 8.765E-01 6.244E+04 4.193E+03 2.01E-07 5.329E-17 -8.430E-17 -3.336E-15 -1.727E-15  1.312E-01  9.636E-02  1.209E-01  1.676E-01  -2.199E-01  2.288E-01  3.192E-02  -2.406E-03  8.194E-04  2.748E-03  -7.056E-02  -8.458E-02
  660   1.0145  2.32E-05 7.497E-03 6.202E-02 2.012E-09 1.773E-06 1.208E-01 3.522E-01 4.939E-01 8.798E-01 6.077E+04 4.025E+03 2.02E-07 -9.757E-17 1.084E-16 -7.374E-15 -9.549E-15  1.386E-01  9.287E-02  1.292E-01  1.538E-01  -2.079E-01  2.178E-01  2.459E-02  3.250E-03  -5.521E-03  1.909E-03  -7.140E-02  -9.388E-02
  680   1.0150  2.33E-05 7.420E-03 6.152E-02 2.011E-09 1.795E-06 1.202E-01 3.508E-01 4.857E-01 8.765E-01 5.917E+04 3.856E+03 2.02E-07 -6.222E-17 9.450E-17 -8.951E-15 -1.466E-14  1.394E-01  8.629E-02  1.332E-01  1.373E-01  -1.943E-01  2.033E-01  1.304E-02  7.884E-03  -2.339E-02  9.570E-06  -6.600E-02  -1.069E-01
  700   1.0154  2.33E-05 7.342E-03 6.104E-02 1.991E-09 1.816E-06 1.195E-01 3.494E-01 4.784E-01 8.831E-01 5.765E+04 3.683E+03 2.00E-07 1.091E-16 -1.261E-16 -6.159E-15 -1.268E-14  1.384E-01  7.657E-02  1.388E-01  1.200E-01  -1.824E-01  1.854E-01  8.166E-03  5.927E-03  -4.536E-02  8.228E-04  -6.470E-02  -1.218E-01
  720   1.0159  2.35E-05 7.268E-03 6.057E-02 1.970E-09 1.836E-06 1.189E-01 3.481E-01 4.725E-01 8.981E-01 5.620E+04 3.537E+03 1.98E-07 3.120E-17 -5.846E-17 -4.439E-17 -3.971E-15  1.381E-01  6.248E-02  1.506E-01  1.038E-01  -1.716E-01  1.655E-01  1.834E-02  1.281E-02  -5.834E-02  1.432E-02  -6.260E-02  -1.399E-01
  740   1.0164  2.35E-05 7.196E-03 6.011E-02 1.959E-09 1.854E-06 1.183E-01 3.467E-01 4.622E-01 9.039E-01 5.481E+04 3.422E+03 1.97E-07 -1.197E-16 1.503E-16 6.709E-15 8.142E-15  1.301E-01  4.523E-02  1.498E-01  8.702E-02  -1.631E-01  1.466E-01  1.510E-02  -3.283E-03  -6.796E-02  3.227E-02  -6.039E-02  -1.546E-01
  760   1.0168  2.36E-05 7.124E-03 5.967E-02 1.957E-09 1.870E-06 1.177E-01 3.454E-01 4.494E-01 9.069E-01 5.347E+04 3.300E+03 1.97E-07 5.722E-17 -5.252E-17 8.878E-15 1.467E-14  1.175E-01  3.000E-02  1.379E-01  6.927E-02  -1.568E-01  1.305E-01  -2.290E-03  -2.346E-02  -6.933E-02  3.807E-02  -6.542E-02  -1.511E-01
  780   1.0173  2.39E-05 7.051E-03 5.923E-02 1.951E-09 1.884E-06 1.171E-01 3.442E-01 4.615E-01 9.072E-01 5.218E+04 3.167E+03 1.96E-07 5.342E-17 -8.445E-17 4.115E-15 1.002E-14  1.079E-01  1.830E-02  1.243E-01  5.287E-02  -1.528E-01  1.184E-01  -1.266E-02  -2.812E-02  -6.803E-02  3.540E-02  -7.385E-02  -1.305E-01
  800   1.0178  2.38E-05 6.979E-03 5.879E-02 1.948E-09 1.897E-06 1.165E-01 3.429E-01 4.738E-01 9.077E-01 5.093E+04 3.047E+03 1.96E-07 -1.092E-16 1.436E-16 -5.286E-15 -5.277E-15  1.012E-01  6.493E-03  1.121E-01  3.579E-02  -1.472E-01  1.075E-01  -1.113E-02  -2.236E-02  -7.292E-02  3.592E-02  -8.164E-02  -1.043E-01
  820   1.0183  2.34E-05 6.910E-03 5.837E-02 1.952E-09 1.907E-06 1.159E-01 3.417E-01 4.925E-01 9.139E-01 4.974E+04 2.942E+03 1.96E-07 9.408E-17 -1.033E-16 -8.959E-15 -1.407E-14  9.673E-02  -6.517E-03  1.029E-01  1.988E-02  -1.373E-01  9.559E-02  -6.034E-03  -1.542E-02  -7.853E-02  3.759E-02  -7.512E-02  -9.288E-02
  840   1.0187  2.32E-05 6.843E-03 5.797E-02 1.958E-09 1.915E-06 1.153E-01 3.405E-01 5.075E-01 9.113E-01 4.862E+04 2.844E+03 1.97E-07 7.092E-17 -1.043E-16 -7.198E-15 -1.380E-14  9.239E-02  -2.063E-02  9.711E-02  5.818E-03  -1.252E-01  8.375E-02  -5.117E-03  -1.406E-02  -8.017E-02  3.651E-02  -6.529E-02  -1.008E-01
  860   1.0192  2.32E-05 6.778E-03 5.758E-02 1.962E-09 1.922E-06 1.148E-01 3.393E-01 5.022E-01 8.983E-01 4.754E+04 2.748E+03 1.97E-07 -9.499E-17 1.046E-16 -2.505E-15 -7.768E-15  8.682E-02  -3.587E-02  9.547E-02  -8.549E-03  -1.127E-01  7.128E-02  -1.009E-02  -1.829E-02  -7.994E-02  3.503E-02  -6.560E-02  -1.195E-01
  880   1.0197  2.36E-05 6.715E-03 5.719E-02 1.971E-09 1.927E-06 1.142E-01 3.382E-01 4.833E-01 8.829E-01 4.649E+04 2.664E+03 1.98E-07 -5.069E-17 8.130E-17 4.263E-15 3.333E-15  8.012E-02  -5.223E-02  9.850E-02  -2.411E-02  -1.012E-01  5.881E-02  -1.512E-02  -2.565E-02  -7.883E-02  3.535E-02  -6.860E-02  -1.423E-01
  900   1.0201  2.34E-05 6.651E-03 5.680E-02 1.982E-09 1.932E-06 1.137E-01 3.371E-01 4.907E-01 8.700E-01 4.547E+04 2.580E+03 1.99E-07 1.203E-16 -1.472E-16 8.752E-15 1.304E-14  7.350E-02  -6.866E-02  1.048E-01  -4.105E-02  -9.114E-02  4.737E-02  -1.218E-02  -3.183E-02  -7.470E-02  4.179E-02  -6.928E-02  -1.680E-01
  920   1.0206  2.33E-05 6.590E-03 5.643E-02 1.984E-09 1.935E-06 1.131E-01 3.359E-01 5.030E-01 8.585E-01 4.450E+04 2.495E+03 1.99E-07 -5.567E-18 -1.372E-17 7.929E-15 1.447E-14  6.818E-02  -8.325E-02  1.103E-01  -5.784E-02  -8.109E-02  3.711E-02  -3.211E-03  -3.265E-02  -6.098E-02  5.555E-02  -6.910E-02  -1.881E-01
  940   1.0211  2.34E-05 6.531E-03 5.607E-02 1.988E-09 1.937E-06 1.126E-01 3.349E-01 5.036E-01 8.531E-01 4.356E+04 2.426E+03 2.00E-07 -1.188E-16 1.502E-16 3.124E-15 8.662E-15  6.474E-02  -9.552E-02  1.129E-01  -7.144E-02  -7.041E-02  2.814E-02  1.762E-03  -2.872E-02  -4.003E-02  6.828E-02  -6.935E-02  -1.913E-01
  960   1.0215  2.37E-05 6.472E-03 5.571E-02 1.999E-09 1.939E-06 1.121E-01 3.338E-01 4.912E-01 8.488E-01 4.265E+04 2.359E+03 2.01E-07 6.276E-17 -5.992E-17 -4.266E-15 -3.339E-15  6.314E-02  -1.055E-01  1.129E-01  -8.195E-02  -6.181E-02  2.079E-02  6.093E-03  -2.497E-02  -2.202E-02  7.070E-02  -6.783E-02  -1.804E-01
  980   1.0220  2.38E-05 6.413E-03 5.535E-02 2.006E-09 1.940E-06 1.116E-01 3.327E-01 4.801E-01 8.463E-01 4.177E+04 2.289E+03 2.02E-07 3.923E-17 -6.793E-17 -8.938E-15 -1.399E-14  6.170E-02  -1.140E-01  1.078E-01  -9.129E-02  -5.676E-02  1.487E-02  2.136E-02  -3.000E-02  -4.675E-03  6.813E-02  -6.562E-02  -1.596E-01
 1000   1.0225  2.40E-05 6.354E-03 5.500E-02 2.004E-09 1.941E-06 1.111E-01 3.316E-01 4.686E-01 8.420E-01 4.091E+04 2.214E+03 2.02E-07 -1.056E-16 1.404E-16 -4.755E-15 -1.094E-14  6.017E-02  -1.205E-01  9.919E-02  -9.936E-02  -5.415E-02  9.897E-03  4.051E-02  -3.927E-02  1.035E-02  7.382E-02  -6.358E-02  -1.338E-01
 1020   1.0230  2.43E-05 6.296E-03 5.465E-02 2.004E-09 1.941E-06 1.106E-01 3.306E-01 4.546E-01 8.271E-01 4.008E+04 2.143E+03 2.01E-07 1.205E-16 -1.492E-16 5.378E-15 5.391E-15  6.043E-02  -1.241E-01  9.069E-02  -1.054E-01  -5.275E-02  5.294E-03  5.258E-02  -4.323E-02  1.982E-02  7.836E-02  -5.178E-02  -1.138E-01
 1040   1.0235  2.43E-05 6.239E-03 5.430E-02 2.001E-09 1.939E-06 1.101E-01 3.295E-01 4.651E-01 8.272E-01 3.927E+04 2.082E+03 2.01E-07 -1.186E-16 1.429E-16 8.202E-15 1.466E-14  6.364E-02  -1.267E-01  8.477E-02  -1.083E-01  -5.331E-02  -1.251E-04  5.500E-02  -3.977E-02  2.009E-02  5.974E-02  -4.485E-02  -1.109E-01
 1060   1.0240  2.42E-05 6.185E-03 5.396E-02 2.001E-09 1.937E-06 1.096E-01 3.285E-01 4.678E-01 8.305E-01 3.848E+04 2.024E+03 2.01E-07 1.054E-16 -1.202E-16 -1.124E-15 2.140E-15  6.696E-02  -1.287E-01  8.137E-02  -1.081E-01  -5.415E-02  -5.545E-03  4.839E-02  -3.730E-02  1.372E-02  3.750E-02  -5.452E-02  -1.193E-01
 1080   1.0244  2.41E-05 6.133E-03 5.363E-02 2.015E-09 1.934E-06 1.091E-01 3.275E-01 4.705E-01 8.404E-01 3.773E+04 1.966E+03 2.03E-07 -6.825E-17 6.731E-17 -8.735E-15 -1.298E-14  6.724E-02  -1.290E-01  7.992E-02  -1.076E-01  -5.580E-02  -1.025E-02  3.118E-02  -4.381E-02  6.926E-03  2.817E-02  -6.817E-02  -1.268E-01
 1100   1.0249  2.42E-05 6.083E-03 5.330E-02 2.035E-09 1.930E-06 1.087E-01 3.265E-01 4.656E-01 8.466E-01 3.700E+04 1.911E+03 2.05E-07 1.225E-17 5.372E-18 -5.143E-15 -1.141E-14  6.709E-02  -1.299E-01  8.153E-02  -1.102E-01  -6.102E-02  -1.461E-02  1.388E-02  -5.588E-02  1.312E-03  2.804E-02  -7.657E-02  -1.235E-01
 1120   1.0254  2.44E-05 6.034E-03 5.297E-02 2.047E-09 1.925E-06 1.082E-01 3.255E-01 4.674E-01 8.441E-01 3.629E+04 1.868E+03 2.06E-07 2.506E-17 -5.111E-17 5.629E-15 5.906E-15  6.801E-02  -1.318E-01  8.442E-02  -1.144E-01  -6.953E-02  -1.808E-02  8.325E-03  -6.688E-02  -1.618E-03  3.588E-02  -8.259E-02  -1.142E-01
 1140   1.0259  2.47E-05 5.986E-03 5.265E-02 2.048E-09 1.921E-06 1.078E-01 3.245E-01 4.910E-01 8.362E-01 3.559E+04 1.826E+03 2.06E-07 -2.460E-17 5.056E-17 7.648E-15 1.423E-14  6.970E-02  -1.345E-01  8.667E-02  -1.165E-01  -7.925E-02  -2.033E-02  1.482E-02  -7.156E-02  -1.453E-03  4.293E-02  -8.775E-02  -1.122E-01
 1160   1.0264  2.48E-05 5.938E-03 5.233E-02 2.038E-09 1.916E-06 1.074E-01 3.235E-01 5.065E-01 8.298E-01 3.491E+04 1.777E+03 2.05E-07 7.148E-18 -2.940E-17 -4.256E-15 -3.347E-15  7.068E-02  -1.382E-01  8.809E-02  -1.182E-01  -8.946E-02  -2.278E-02  2.226E-02  -6.967E-02  -5.412E-05  4.466E-02  -9.288E-02  -1.152E-01
