 -0.885000000000000     
  0.000000E+00  1.433565-101  3.376341-101  6.244888-101  1.475565-100  2.241929-100  2.934114-100  3.654713-100
  9.303483E-26  4.959465E-26  2.089179E-26  1.108003E-26  5.002432E-27  2.589323E-27  1.279072E-27  6.293490E-28
  3.540525E-28  1.670308E-28  9.715994E-29  4.680209E-29  2.601328E-29  1.423620E-29  7.386208E-30  4.282584E-30
  2.224196E-30  1.367706E-30  7.067705E-31  4.205916E-31  2.334111E-31  1.355395E-31  8.193606E-32  4.412830E-32
  2.824731E-32  1.551973E-32  9.908763E-33  5.686532E-33  3.451420E-33  2.141126E-33  1.234243E-33  8.053138E-34
  4.724291E-34  3.109702E-34  1.907868E-34  1.151211E-34  7.464673E-35  4.573766E-35  3.054652E-35  1.843783E-35
  1.226080E-35  7.874349E-36  5.061530E-36  3.353860E-36  2.132400E-36  1.461421E-36  8.972983E-37  6.275430E-37
  3.999011E-37  2.738646E-37  1.838679E-37  1.194377E-37  8.466248E-38  5.444362E-38  3.806899E-38  2.500368E-38
  1.781219E-38  1.208862E-38  8.142538E-39  5.806179E-39  3.840142E-39  2.820888E-39  1.853508E-39  1.329887E-39
  9.262693E-40  6.481026E-40  4.673085E-40  3.142714E-40  2.372345E-40  1.594186E-40  1.169237E-40  8.167090E-41
  5.869462E-41  4.339931E-41  2.971002E-41  2.230327E-41  1.565040E-41  1.177629E-41  8.444234E-42  6.023085E-42
  4.569774E-42  3.249787E-42  2.469983E-42  1.765114E-42  1.353167E-42  9.928371E-43  7.353244E-43  5.599040E-43
  4.072504E-43  3.202702E-43  2.347709E-43  1.823956E-43  1.378983E-43  1.077400E-43  8.509387E-44  6.651244E-44
  5.508280E-44  4.443836E-44  3.903977E-44  3.326902E-44  2.976976E-44  2.773996E-44  2.546671E-44  2.569961E-44
  2.346216E-44  2.418187E-44  2.372727E-44  2.424854E-44  2.497881E-44  2.411232E-44  2.390557E-44  2.233748E-44
  2.256711E-44  2.162929E-44  2.208218E-44  2.221986E-44  2.236955E-44  2.301797E-44  2.080358E-44  2.081846E-44
  1.934697E-44  1.948413E-44  1.892784E-44  1.930337E-44  1.920408E-44  1.856048E-44  1.937408E-44  1.895071E-44
  1.846389E-44  1.804271E-44  1.830566E-44  1.829811E-44  1.793621E-44  1.814963E-44  1.788699E-44  1.798551E-44
  1.737821E-44  1.756534E-44  1.790609E-44  1.762442E-44  1.817088E-44  1.783667E-44  1.782132E-44  1.756536E-44
  1.715918E-44  1.724933E-44  1.692762E-44  1.761967E-44  1.732220E-44  1.768719E-44  1.692010E-44  1.643292E-44
  1.606766E-44  1.555283E-44  1.555403E-44  1.514544E-44  1.488304E-44  1.448563E-44  1.438709E-44  1.458664E-44
  1.400855E-44  1.435460E-44  1.473806E-44  1.523427E-44  1.517460E-44  1.561632E-44  1.644366E-44  1.639111E-44
  1.693315E-44  1.688812E-44  1.779320E-44  1.804869E-44  1.808544E-44  1.882751E-44  1.818306E-44  1.918909E-44
  1.771769E-44  1.810081E-44  1.705068E-44  1.689066E-44  1.641911E-44  1.613437E-44  1.628488E-44  1.578010E-44
  1.582071E-44  1.507438E-44  1.553022E-44  1.518505E-44  1.511548E-44  1.531351E-44  1.480651E-44  1.521809E-44
   9.08500000000006     
  0.000000E+00  1.533841E-08  9.124976E-09  5.189444E-09  7.324014E-09  4.614267E-09  5.916036E-09  5.307167E-09
  4.322899E-09  6.153517E-09  3.463424E-09  4.414366E-09  3.803829E-09  3.339108E-09  3.660010E-09  3.220225E-09
  3.698586E-09  2.656841E-09  3.224833E-09  2.446410E-09  2.646743E-09  2.914516E-09  2.051921E-09  2.858734E-09
  2.190742E-09  2.346588E-09  2.113666E-09  1.575584E-09  1.441432E-09  8.449548E-10  7.242043E-10  3.706500E-10
  2.416784E-10  1.091672E-10  3.954404E-11  1.712525E-11  3.999124E-12  1.209855E-12  2.454723E-13  3.905067E-14
  8.921053E-15  1.879965E-15  5.235753E-16  1.087533E-16  3.364814E-17  8.776764E-18  2.411154E-18  8.466227E-19
  2.327358E-19  8.808910E-20  2.534367E-20  9.572629E-21  3.284152E-21  1.196638E-21  4.906286E-22  1.711907E-22
  8.053290E-23  2.833977E-23  1.291052E-23  5.190441E-24  2.309570E-24  1.038454E-24  4.316232E-25  2.194733E-25
  9.253082E-26  4.940443E-26  2.128523E-26  1.047460E-26  5.260595E-27  2.422642E-27  1.339294E-27  6.210430E-28
  3.505678E-28  1.743867E-28  9.174705E-29  4.916717E-29  2.470967E-29  1.469171E-29  7.307415E-30  4.258148E-30
  2.311089E-30  1.296047E-30  7.479273E-31  4.005557E-31  2.426923E-31  1.330267E-31  8.038779E-32  4.591235E-32
  2.706131E-32  1.652946E-32  9.340627E-33  5.900596E-33  3.383380E-33  2.128972E-33  1.276098E-33  7.774010E-34
  5.005220E-34  2.973800E-34  1.958248E-34  1.122382E-34  7.506731E-35  4.669512E-35  2.959354E-35  1.933597E-35
  1.172106E-35  8.160561E-36  4.955917E-36  3.358101E-36  2.153278E-36  1.420944E-36  9.543061E-37  5.938940E-37
  4.177803E-37  2.662830E-37  1.859357E-37  1.206769E-37  8.187096E-38  5.648312E-38  3.612854E-38  2.624284E-38
  1.705888E-38  1.228524E-38  8.254445E-39  5.617998E-39  3.984294E-39  2.690466E-39  1.934565E-39  1.296768E-39
  9.412258E-40  6.552643E-40  4.555098E-40  3.284951E-40  2.256375E-40  1.649506E-40  1.144885E-40  8.291834E-41
  5.943709E-41  4.230741E-41  3.091675E-41  2.155535E-41  1.636080E-41  1.140189E-41  8.549224E-42  6.080196E-42
  4.449608E-42  3.376352E-42  2.399828E-42  1.832652E-42  1.312856E-42  1.005300E-42  7.337084E-43  5.443621E-43
  4.194642E-43  3.075118E-43  2.423260E-43  1.776629E-43  1.393700E-43  1.079481E-43  8.339795E-44  6.848896E-44
  5.310483E-44  4.604338E-44  3.789200E-44  3.382343E-44  2.993875E-44  2.726308E-44  2.615293E-44  2.495349E-44
  2.464133E-44  2.371589E-44  2.423080E-44  2.488423E-44  2.396573E-44  2.521282E-44  2.277846E-44  2.305367E-44
  2.177856E-44  2.192882E-44  2.210645E-44  2.182108E-44  2.302808E-44  2.207837E-44  2.135311E-44  2.034480E-44
  1.930158E-44  1.936171E-44  1.912564E-44  1.956473E-44  1.899644E-44  1.914475E-44  1.881831E-44  1.930137E-44
  1.842614E-44  1.804294E-44  1.856153E-44  1.806254E-44  1.827582E-44  1.767321E-44  1.815056E-44  1.806793E-44
  1.751897E-44  1.779251E-44  1.752044E-44  1.791219E-44  1.770477E-44  1.828163E-44  1.766370E-44  1.740229E-44
  1.736362E-44  1.690331E-44  1.734796E-44  1.722117E-44  1.755136E-44  1.772391E-44  1.684023E-44  1.654150E-44
  1.574096E-44  1.596519E-44  1.527833E-44  1.536895E-44  1.470132E-44  1.454922E-44  1.460219E-44  1.438147E-44
  1.434255E-44  1.416321E-44  1.487605E-44  1.518160E-44  1.501634E-44  1.577475E-44  1.612381E-44  1.679146E-44
  1.688503E-44  1.738713E-44  1.787282E-44  1.762248E-44  1.849508E-44  1.814273E-44  1.903497E-44  1.868193E-44
  1.814168E-44  1.804612E-44  1.712448E-44  1.707204E-44  1.615833E-44  1.638837E-44  1.597279E-44  1.601536E-44
  1.567772E-44  1.519756E-44  1.552130E-44  1.515172E-44  1.522720E-44  1.517237E-44  1.506649E-44  1.508332E-44
   9.09500000000006     
  0.000000E+00  1.526005E-08  9.207774E-09  5.223883E-09  7.259208E-09  4.708588E-09  5.766690E-09  5.489475E-09
  4.366481E-09  6.182982E-09  3.395260E-09  4.275255E-09  3.914392E-09  3.179243E-09  3.866347E-09  3.131133E-09
  3.707364E-09  2.722283E-09  2.996655E-09  2.553349E-09  2.560519E-09  3.021991E-09  2.076005E-09  2.851306E-09
  2.239933E-09  2.201671E-09  2.243612E-09  1.443682E-09  1.491504E-09  9.005030E-10  6.886464E-10  4.077396E-10
  2.176405E-10  1.155844E-10  3.800473E-11  1.679375E-11  4.251943E-12  1.147202E-12  2.699296E-13  3.452214E-14
  9.344252E-15  1.849709E-15  4.950095E-16  1.190558E-16  3.114914E-17  9.589848E-18  2.280769E-18  8.755401E-19
  2.257784E-19  8.578932E-20  2.698911E-20  8.735912E-21  3.581972E-21  1.145594E-21  4.994069E-22  1.743530E-22
  7.700104E-23  3.005966E-23  1.199233E-23  5.513375E-24  2.183130E-24  1.065438E-24  4.331625E-25  2.093512E-25
  9.942171E-26  4.593406E-26  2.233448E-26  1.017876E-26  5.250465E-27  2.498219E-27  1.281764E-27  6.571167E-28
  3.260059E-28  1.835781E-28  8.911708E-29  4.943069E-29  2.597064E-29  1.402178E-29  7.771325E-30  4.053507E-30
  2.402523E-30  1.259554E-30  7.512221E-31  4.050628E-31  2.334115E-31  1.408518E-31  7.512201E-32  4.785111E-32
  2.638278E-32  1.629420E-32  9.520886E-33  5.662043E-33  3.552338E-33  2.010516E-33  1.331626E-33  7.544086E-34
  4.986290E-34  3.021507E-34  1.859957E-34  1.189821E-34  7.138173E-35  4.799962E-35  2.899986E-35  1.929817E-35
  1.205167E-35  7.872862E-36  5.225904E-36  3.193241E-36  2.210466E-36  1.401698E-36  9.289402E-37  6.195091E-37
  4.025539E-37  2.777884E-37  1.769625E-37  1.241855E-37  8.150744E-38  5.565180E-38  3.769478E-38  2.499195E-38
  1.806778E-38  1.179556E-38  8.398449E-39  5.660494E-39  3.911161E-39  2.788808E-39  1.842415E-39  1.352056E-39
  9.050220E-40  6.640176E-40  4.573132E-40  3.190795E-40  2.356015E-40  1.586210E-40  1.185689E-40  8.067868E-41
  5.981134E-41  4.274115E-41  3.007076E-41  2.216254E-41  1.555076E-41  1.184161E-41  8.365689E-42  6.094105E-42
  4.525532E-42  3.271928E-42  2.464585E-42  1.762320E-42  1.358226E-42  9.853184E-43  7.398134E-43  5.576235E-43
  4.085676E-43  3.200066E-43  2.346274E-43  1.826105E-43  1.377835E-43  1.077522E-43  8.513110E-44  6.646793E-44
  5.510853E-44  4.448688E-44  3.892664E-44  3.337590E-44  2.966918E-44  2.788004E-44  2.545324E-44  2.570940E-44
  2.355431E-44  2.411440E-44  2.400089E-44  2.393037E-44  2.522992E-44  2.393930E-44  2.390317E-44  2.250463E-44
  2.219320E-44  2.187964E-44  2.177888E-44  2.255326E-44  2.217146E-44  2.304524E-44  2.083327E-44  2.063173E-44
  1.942485E-44  1.931834E-44  1.918916E-44  1.899593E-44  1.935874E-44  1.866776E-44  1.910050E-44  1.933160E-44
  1.799559E-44  1.819917E-44  1.799930E-44  1.836420E-44  1.793192E-44  1.803097E-44  1.823834E-44  1.786455E-44
  1.787927E-44  1.751897E-44  1.792844E-44  1.774971E-44  1.775798E-44  1.826916E-44  1.746612E-44  1.800161E-44
  1.691935E-44  1.716308E-44  1.710039E-44  1.717463E-44  1.777891E-44  1.728106E-44  1.728658E-44  1.630645E-44
  1.616233E-44  1.577772E-44  1.528915E-44  1.520419E-44  1.452733E-44  1.459077E-44  1.437061E-44  1.448903E-44
  1.428826E-44  1.423780E-44  1.498435E-44  1.496280E-44  1.524241E-44  1.555555E-44  1.614911E-44  1.689219E-44
  1.681031E-44  1.765313E-44  1.751592E-44  1.813812E-44  1.821153E-44  1.821282E-44  1.920439E-44  1.824402E-44
  1.871155E-44  1.746577E-44  1.754988E-44  1.682703E-44  1.622922E-44  1.642347E-44  1.579676E-44  1.629097E-44
  1.547353E-44  1.545720E-44  1.531625E-44  1.533401E-44  1.517350E-44  1.513679E-44  1.525962E-44  1.492228E-44
   9.10500000000006     
  0.000000E+00  1.517666E-08  9.287245E-09  5.255265E-09  7.187381E-09  4.829730E-09  5.622126E-09  5.670638E-09
  4.414921E-09  6.172689E-09  3.357406E-09  4.128237E-09  4.035463E-09  3.054670E-09  4.041294E-09  3.043728E-09
  3.673522E-09  2.815351E-09  2.771912E-09  2.665740E-09  2.515858E-09  3.069624E-09  2.177434E-09  2.752463E-09
  2.308615E-09  2.078093E-09  2.324704E-09  1.377238E-09  1.498881E-09  9.811659E-10  6.398017E-10  4.427168E-10
  1.954772E-10  1.182241E-10  3.910271E-11  1.589241E-11  4.694352E-12  1.083573E-12  2.781033E-13  3.385533E-14
  9.189994E-15  1.935171E-15  4.599871E-16  1.301060E-16  2.894217E-17  9.968240E-18  2.304460E-18  8.343275E-19
  2.403309E-19  7.998269E-20  2.869576E-20  8.355025E-21  3.691327E-21  1.157050E-21  4.767590E-22  1.871203E-22
  7.016007E-23  3.199899E-23  1.152782E-23  5.558619E-24  2.264198E-24  1.017952E-24  4.626208E-25  1.930798E-25
  1.039032E-25  4.424679E-26  2.247147E-26  1.064256E-26  4.989806E-27  2.692548E-27  1.201905E-27  6.764246E-28
  3.229326E-28  1.783502E-28  9.399170E-29  4.712545E-29  2.739752E-29  1.352636E-29  7.861536E-30  4.080772E-30
  2.311152E-30  1.334072E-30  7.099301E-31  4.241786E-31  2.261426E-31  1.413698E-31  7.820146E-32  4.543363E-32
  2.781209E-32  1.538812E-32  1.000367E-32  5.565286E-33  3.531221E-33  2.089469E-33  1.256517E-33  7.969178E-34
  4.719866E-34  3.122038E-34  1.884190E-34  1.165121E-34  7.400469E-35  4.592002E-35  3.047395E-35  1.844071E-35
  1.226766E-35  7.877847E-36  5.050461E-36  3.365543E-36  2.126817E-36  1.463679E-36  9.020271E-37  6.221242E-37
  4.035945E-37  2.707985E-37  1.865192E-37  1.182992E-37  8.476791E-38  5.477869E-38  3.741218E-38  2.556153E-38
  1.733483E-38  1.233115E-38  8.068633E-39  5.781748E-39  3.882978E-39  2.761567E-39  1.910984E-39  1.294299E-39
  9.503900E-40  6.421908E-40  4.659681E-40  3.211909E-40  2.297266E-40  1.642940E-40  1.137084E-40  8.347241E-41
  5.839436E-41  4.302993E-41  3.043517E-41  2.177576E-41  1.636602E-41  1.138224E-41  8.610436E-42  6.010722E-42
  4.498841E-42  3.348257E-42  2.408400E-42  1.832559E-42  1.309347E-42  1.012245E-42  7.293751E-43  5.468288E-43
  4.180345E-43  3.078609E-43  2.424378E-43  1.774581E-43  1.394832E-43  1.079361E-43  8.336176E-44  6.852996E-44
  5.308609E-44  4.598531E-44  3.801495E-44  3.371067E-44  3.003311E-44  2.713946E-44  2.614367E-44  2.497435E-44
  2.449799E-44  2.380503E-44  2.394233E-44  2.512622E-44  2.382793E-44  2.525680E-44  2.290850E-44  2.281662E-44
  2.220881E-44  2.167321E-44  2.234973E-44  2.162939E-44  2.304808E-44  2.226866E-44  2.119811E-44  2.060585E-44
  1.926010E-44  1.951368E-44  1.888570E-44  1.967335E-44  1.897572E-44  1.885016E-44  1.920897E-44  1.893629E-44
  1.869051E-44  1.796520E-44  1.857359E-44  1.816184E-44  1.808189E-44  1.800804E-44  1.785644E-44  1.805261E-44
  1.727038E-44  1.763967E-44  1.780709E-44  1.766121E-44  1.816067E-44  1.784040E-44  1.784365E-44  1.751877E-44
  1.717902E-44  1.724516E-44  1.692556E-44  1.761484E-44  1.734637E-44  1.762929E-44  1.699382E-44  1.638658E-44
  1.616557E-44  1.550195E-44  1.555515E-44  1.508858E-44  1.481507E-44  1.450429E-44  1.427877E-44  1.464102E-44
  1.397930E-44  1.439636E-44  1.480637E-44  1.508940E-44  1.533349E-44  1.545446E-44  1.646296E-44  1.647505E-44
  1.686713E-44  1.712628E-44  1.745644E-44  1.855249E-44  1.779875E-44  1.889808E-44  1.837179E-44  1.868823E-44
  1.838928E-44  1.739413E-44  1.758419E-44  1.657438E-44  1.651295E-44  1.618357E-44  1.603395E-44  1.618101E-44
  1.551597E-44  1.547303E-44  1.520900E-44  1.547792E-44  1.502739E-44  1.525326E-44  1.513997E-44  1.493393E-44
   9.11500000000006     
  0.000000E+00  1.508830E-08  9.363216E-09  5.283507E-09  7.108976E-09  4.976200E-09  5.484683E-09  5.847178E-09
  4.466952E-09  6.123228E-09  3.351208E-09  3.980425E-09  4.159885E-09  2.974098E-09  4.171478E-09  2.966054E-09
  3.600693E-09  2.925109E-09  2.580075E-09  2.767185E-09  2.519886E-09  3.049669E-09  2.336466E-09  2.583195E-09
  2.380901E-09  2.006307E-09  2.335809E-09  1.394723E-09  1.461766E-09  1.060518E-09  5.947407E-10  4.625904E-10
  1.838922E-10  1.160256E-10  4.233101E-11  1.484609E-11  5.109107E-12  1.051258E-12  2.656759E-13  3.742227E-14
  8.553712E-15  2.082304E-15  4.415032E-16  1.343119E-16  2.860264E-17  9.632604E-18  2.463273E-18  7.567851E-19
  2.640325E-19  7.577966E-20  2.891066E-20  8.787037E-21  3.506316E-21  1.218762E-21  4.466285E-22  1.956068E-22
  6.769293E-23  3.191422E-23  1.206731E-23  5.273664E-24  2.448936E-24  9.584028E-25  4.803895E-25  1.931425E-25
  9.963573E-26  4.677945E-26  2.150067E-26  1.114933E-26  4.889457E-27  2.691511E-27  1.231440E-27  6.465156E-28
  3.465209E-28  1.680530E-28  9.750734E-29  4.652613E-29  2.629326E-29  1.415755E-29  7.403119E-30  4.283315E-30
  2.225292E-30  1.363181E-30  7.120597E-31  4.163840E-31  2.368893E-31  1.334919E-31  8.252903E-32  4.430883E-32
  2.795515E-32  1.599240E-32  9.609743E-33  5.849413E-33  3.375044E-33  2.162604E-33  1.246662E-33  7.924896E-34
  4.919777E-34  3.003037E-34  1.963483E-34  1.117659E-34  7.550086E-35  4.642134E-35  2.974593E-35  1.927660E-35
  1.172950E-35  8.157563E-36  4.964268E-36  3.344468E-36  2.162381E-36  1.412343E-36  9.587395E-37  5.934911E-37
  4.173933E-37  2.681964E-37  1.830534E-37  1.226117E-37  8.071254E-38  5.681112E-38  3.625143E-38  2.598586E-38
  1.740790E-38  1.201765E-38  8.426886E-39  5.552124E-39  3.999932E-39  2.707285E-39  1.891567E-39  1.334099E-39
  9.108691E-40  6.702634E-40  4.493919E-40  3.269089E-40  2.300838E-40  1.605694E-40  1.183270E-40  8.066635E-41
  6.059811E-41  4.207035E-41  3.060267E-41  2.189183E-41  1.563989E-41  1.181386E-41  8.327185E-42  6.156576E-42
  4.474744E-42  3.304295E-42  2.453303E-42  1.765280E-42  1.360081E-42  9.791299E-43  7.439019E-43  5.550091E-43
  4.100934E-43  3.195754E-43  2.345474E-43  1.828048E-43  1.376720E-43  1.077642E-43  8.516624E-44  6.643050E-44
  5.512024E-44  4.455406E-44  3.879515E-44  3.349292E-44  2.958289E-44  2.798412E-44  2.548480E-44  2.565867E-44
  2.374180E-44  2.400903E-44  2.428473E-44  2.378321E-44  2.524228E-44  2.402788E-44  2.366117E-44  2.278112E-44
  2.176777E-44  2.210031E-44  2.163728E-44  2.256791E-44  2.233281E-44  2.268160E-44  2.107552E-44  2.036493E-44
  1.941770E-44  1.922639E-44  1.933026E-44  1.912405E-44  1.923945E-44  1.903220E-44  1.875728E-44  1.951792E-44
  1.805831E-44  1.816114E-44  1.828643E-44  1.815544E-44  1.821061E-44  1.768336E-44  1.828891E-44  1.800512E-44
  1.770515E-44  1.775915E-44  1.755154E-44  1.792849E-44  1.763446E-44  1.834489E-44  1.761880E-44  1.744364E-44
  1.735004E-44  1.690446E-44  1.734050E-44  1.724624E-44  1.750917E-44  1.776713E-44  1.679598E-44  1.655661E-44
  1.574397E-44  1.588856E-44  1.536245E-44  1.532829E-44  1.481260E-44  1.451301E-44  1.456004E-44  1.445741E-44
  1.417498E-44  1.425611E-44  1.476508E-44  1.526453E-44  1.507993E-44  1.569928E-44  1.636964E-44  1.645034E-44
  1.693279E-44  1.691356E-44  1.781462E-44  1.803118E-44  1.807246E-44  1.886988E-44  1.812211E-44  1.918700E-44
  1.776611E-44  1.795449E-44  1.717062E-44  1.674379E-44  1.653849E-44  1.605905E-44  1.630707E-44  1.585687E-44
  1.574029E-44  1.522343E-44  1.535197E-44  1.538392E-44  1.498641E-44  1.536833E-44  1.486134E-44  1.510308E-44
   9.12500000000007     
  0.000000E+00  1.499505E-08  9.435519E-09  5.308540E-09  7.024477E-09  5.146251E-09  5.356624E-09  6.015673E-09
  4.521225E-09  6.036505E-09  3.376741E-09  3.839005E-09  4.280295E-09  2.943172E-09  4.247057E-09  2.905272E-09
  3.496506E-09  3.038888E-09  2.446110E-09  2.842832E-09  2.571899E-09  2.966156E-09  2.522514E-09  2.379100E-09
  2.440265E-09  2.003588E-09  2.274438E-09  1.490829E-09  1.391941E-09  1.112735E-09  5.690994E-10  4.600794E-10
  1.874008E-10  1.099331E-10  4.625499E-11  1.414227E-11  5.294196E-12  1.066262E-12  2.394970E-13  4.317967E-14
  7.817676E-15  2.199209E-15  4.515287E-16  1.288361E-16  3.036020E-17  8.837573E-18  2.633431E-18  7.059716E-19
  2.769089E-19  7.684126E-20  2.745089E-20  9.618935E-21  3.209306E-21  1.267981E-21  4.406491E-22  1.906315E-22
  7.234231E-23  2.991509E-23  1.296353E-23  5.010223E-24  2.503221E-24  9.644763E-25  4.627916E-25  2.094030E-25
  9.271380E-26  4.982319E-26  2.087745E-26  1.092322E-26  5.105703E-27  2.498181E-27  1.321102E-27  6.181756E-28
  3.558516E-28  1.709185E-28  9.333347E-29  4.872174E-29  2.476075E-29  1.468979E-29  7.301748E-30  4.253289E-30
  2.320781E-30  1.286559E-30  7.527594E-31  3.987604E-31  2.418494E-31  1.349623E-31  7.820475E-32  4.708492E-32
  2.648355E-32  1.664428E-32  9.306968E-33  5.807411E-33  3.477698E-33  2.042890E-33  1.327230E-33  7.530849E-34
  5.048677E-34  2.988460E-34  1.879513E-34  1.179732E-34  7.166261E-35  4.805436E-35  2.893614E-35  1.935039E-35
  1.203674E-35  7.872410E-36  5.228192E-36  3.196306E-36  2.205932E-36  1.409249E-36  9.190443E-37  6.253864E-37
  3.993740E-37  2.784157E-37  1.780646E-37  1.227520E-37  8.297250E-38  5.486546E-38  3.817529E-38  2.480710E-38
  1.802981E-38  1.195441E-38  8.209703E-39  5.786598E-39  3.844019E-39  2.820929E-39  1.854907E-39  1.326177E-39
  9.315749E-40  6.446212E-40  4.690965E-40  3.149373E-40  2.352977E-40  1.615106E-40  1.149138E-40  8.294467E-41
  5.799922E-41  4.354210E-41  2.993038E-41  2.206085E-41  1.619357E-41  1.145421E-41  8.622973E-42  5.960120E-42
  4.547662E-42  3.313540E-42  2.421795E-42  1.826871E-42  1.309193E-42  1.017515E-42  7.256148E-43  5.495503E-43
  4.164299E-43  3.083705E-43  2.424859E-43  1.772744E-43  1.395929E-43  1.079242E-43  8.332769E-44  6.856377E-44
  5.308140E-44  4.590952E-44  3.815362E-44  3.359105E-44  3.010965E-44  2.705750E-44  2.609097E-44  2.505294E-44
  2.427547E-44  2.392030E-44  2.368225E-44  2.516742E-44  2.394191E-44  2.504551E-44  2.323415E-44  2.253616E-44
  2.256929E-44  2.152178E-44  2.236609E-44  2.179314E-44  2.273969E-44  2.272267E-44  2.092755E-44  2.080854E-44
  1.931380E-44  1.951786E-44  1.888869E-44  1.935333E-44  1.918987E-44  1.856009E-44  1.936091E-44  1.901089E-44
  1.833152E-44  1.809875E-44  1.813833E-44  1.836487E-44  1.787986E-44  1.815793E-44  1.808042E-44  1.788129E-44
  1.774389E-44  1.748728E-44  1.798831E-44  1.769374E-44  1.785077E-44  1.819279E-44  1.749411E-44  1.800320E-44
  1.691391E-44  1.716600E-44  1.710970E-44  1.715587E-44  1.779275E-44  1.730125E-44  1.725032E-44  1.634061E-44
  1.606260E-44  1.588395E-44  1.523053E-44  1.528736E-44  1.452713E-44  1.459310E-44  1.450180E-44  1.439661E-44
  1.439422E-44  1.415759E-44  1.495777E-44  1.507914E-44  1.506424E-44  1.573660E-44  1.607650E-44  1.687037E-44
  1.686879E-44  1.746272E-44  1.785416E-44  1.762863E-44  1.848816E-44  1.818677E-44  1.892746E-44  1.881425E-44
  1.797770E-44  1.814727E-44  1.703195E-44  1.704509E-44  1.626460E-44  1.625145E-44  1.618461E-44  1.582005E-44
  1.580801E-44  1.507475E-44  1.553946E-44  1.518363E-44  1.510549E-44  1.533081E-44  1.477952E-44  1.522016E-44
   9.13500000000007     
  0.000000E+00  1.489698E-08  9.503994E-09  5.330308E-09  6.934404E-09  5.337900E-09  5.240097E-09  6.172828E-09
  4.576346E-09  5.915676E-09  3.432819E-09  3.710891E-09  4.389561E-09  2.964071E-09  4.262459E-09  2.866996E-09
  3.371789E-09  3.143750E-09  2.387221E-09  2.881557E-09  2.663488E-09  2.834096E-09  2.700042E-09  2.182892E-09
  2.473331E-09  2.069877E-09  2.157285E-09  1.638074E-09  1.311030E-09  1.121002E-09  5.716489E-10  4.362833E-10
  2.045691E-10  1.024907E-10  4.915022E-11  1.410376E-11  5.161266E-12  1.120392E-12  2.138072E-13  4.783967E-14
  7.421246E-15  2.213550E-15  4.832564E-16  1.175093E-16  3.294415E-17  8.178522E-18  2.682824E-18  7.229109E-19
  2.682088E-19  8.218981E-20  2.565850E-20  1.006253E-20  3.091125E-21  1.255273E-21  4.649252E-22  1.776530E-22
  7.886134E-23  2.832400E-23  1.314834E-23  5.090025E-24  2.359393E-24  1.027777E-24  4.336318E-25  2.193618E-25
  9.296121E-26  4.895541E-26  2.152582E-26  1.031715E-26  5.296871E-27  2.425591E-27  1.322825E-27  6.391823E-28
  3.349039E-28  1.817762E-28  8.907225E-29  4.963748E-29  2.569805E-29  1.409966E-29  7.754246E-30  4.052962E-30
  2.400842E-30  1.264982E-30  7.453276E-31  4.095550E-31  2.301365E-31  1.423886E-31  7.517455E-32  4.728129E-32
  2.688761E-32  1.577801E-32  9.832167E-33  5.545583E-33  3.578479E-33  2.037806E-33  1.288413E-33  7.827686E-34
  4.762438E-34  3.116629E-34  1.864246E-34  1.177778E-34  7.334284E-35  4.614487E-35  3.037952E-35  1.845136E-35
  1.227357E-35  7.881373E-36  5.039757E-36  3.375761E-36  2.122828E-36  1.463605E-36  9.092287E-37  6.154375E-37
  4.078956E-37  2.681084E-37  1.879492E-37  1.182754E-37  8.393125E-38  5.554167E-38  3.660969E-38  2.608393E-38
  1.704337E-38  1.235936E-38  8.184434E-39  5.652237E-39  3.973044E-39  2.693619E-39  1.933458E-39  1.299676E-39
  9.363499E-40  6.599924E-40  4.519249E-40  3.299200E-40  2.258389E-40  1.635435E-40  1.164178E-40  8.162832E-41
  6.053566E-41  4.179748E-41  3.100723E-41  2.163008E-41  1.587505E-41  1.170540E-41  8.341485E-42  6.191413E-42
  4.431256E-42  3.339316E-42  2.438491E-42  1.773445E-42  1.358545E-42  9.749148E-43  7.472581E-43  5.522222E-43
  4.117588E-43  3.189918E-43  2.345311E-43  1.829775E-43  1.375642E-43  1.077759E-43  8.519920E-44  6.640037E-44
  5.511794E-44  4.463790E-44  3.865074E-44  3.361344E-44  2.951756E-44  2.804196E-44  2.555680E-44  2.555537E-44
  2.398859E-44  2.389067E-44  2.450356E-44  2.385073E-44  2.501240E-44  2.433974E-44  2.328952E-44  2.302961E-44
  2.152284E-44  2.215939E-44  2.174768E-44  2.225836E-44  2.272366E-44  2.224004E-44  2.130888E-44  2.027914E-44
  1.933327E-44  1.931091E-44  1.918467E-44  1.952401E-44  1.900974E-44  1.913400E-44  1.885944E-44  1.921730E-44
  1.854385E-44  1.799894E-44  1.864229E-44  1.806900E-44  1.822015E-44  1.782127E-44  1.793374E-44  1.809272E-44
  1.726182E-44  1.771305E-44  1.770211E-44  1.771262E-44  1.812176E-44  1.786520E-44  1.785699E-44  1.747615E-44
  1.719813E-44  1.724107E-44  1.692401E-44  1.760748E-44  1.737598E-44  1.756872E-44  1.706779E-44  1.634417E-44
  1.623863E-44  1.550161E-44  1.551172E-44  1.507502E-44  1.470415E-44  1.453860E-44  1.425095E-44  1.461093E-44
  1.409837E-44  1.433773E-44  1.492690E-44  1.496739E-44  1.532289E-44  1.548284E-44  1.623316E-44  1.681894E-44
